1972-03-22 01:00:00.0`000000000000000000dn`00000000000000000002`000000000000000000fr`2491`1364
1972-06-25 02:00:00.0`000000000000000000fa`00000000000000000004`0000000000000000014q`2550`5414
1970-12-16 01:00:00.0`000000000000000001vh`00000000000000000005`00000000000000000062`4429`9908
1972-04-07 01:00:00.0`000000000000000002h9`00000000000000000003`00000000000000000108`5213`3599
1970-11-10 01:00:00.0`000000000000000000vh`00000000000000000001`000000000000000000hm`3133`6952
1970-03-08 01:00:00.0`000000000000000000xr`00000000000000000002`00000000000000000116`3215`8789
1971-12-09 01:00:00.0`0000000000000000019g`00000000000000000004`0000000000000000001e`3636`4568
1970-08-09 02:00:00.0`000000000000000000px`00000000000000000005`0000000000000000002v`2933`5182
1971-11-07 01:00:00.0`000000000000000000eh`00000000000000000003`000000000000000000r3`2521`9259
1971-02-02 01:00:00.0`000000000000000000jy`00000000000000000001`0000000000000000004r`2718`8395
1970-08-21 02:00:00.0`000000000000000001su`00000000000000000002`0000000000000000002a`4334`2080
1971-03-14 01:00:00.0`000000000000000001g9`00000000000000000004`000000000000000000xu`3881`3104
1970-09-21 02:00:00.0`000000000000000000p2`00000000000000000005`00000000000000000106`2902`6646
1972-02-24 01:00:00.0`000000000000000002gf`00000000000000000003`000000000000000000u1`5183`8043
1970-07-24 02:00:00.0`000000000000000001r6`00000000000000000001`00000000000000000095`4274`1278
1970-09-17 02:00:00.0`00000000000000000075`00000000000000000002`00000000000000000138`2257`9026
1971-11-12 01:00:00.0`000000000000000002c0`00000000000000000004`000000000000000000fw`5024`5187
1971-06-12 02:00:00.0`0000000000000000019z`00000000000000000005`000000000000000000tt`3655`3794
1971-08-09 02:00:00.0`00000000000000000008`00000000000000000003`000000000000000000vv`2008`7819
1970-03-17 01:00:00.0`000000000000000000d4`00000000000000000001`000000000000000000ng`2472`9193
1972-07-30 02:00:00.0`000000000000000001gc`00000000000000000002`000000000000000000vb`3884`4140
1970-09-08 02:00:00.0`000000000000000000tz`00000000000000000004`0000000000000000009j`3079`1609
1971-03-23 01:00:00.0`000000000000000001tj`00000000000000000005`00000000000000000067`4359`4965
1971-05-13 01:00:00.0`0000000000000000004c`00000000000000000003`0000000000000000010b`2156`1253
1972-03-25 01:00:00.0`0000000000000000021u`00000000000000000001`000000000000000000jn`4658`2976
1970-12-26 01:00:00.0`000000000000000000qx`00000000000000000002`0000000000000000012f`2969`6713
1970-09-11 02:00:00.0`000000000000000000ka`00000000000000000004`0000000000000000016t`2730`719
1971-06-09 02:00:00.0`000000000000000002ci`00000000000000000005`000000000000000000ns`5042`9285
1971-05-23 02:00:00.0`000000000000000001dw`00000000000000000003`000000000000000000d1`3796`2200
1970-03-07 01:00:00.0`00000000000000000220`00000000000000000001`00000000000000000148`4664`3058
1971-11-13 01:00:00.0`0000000000000000024m`00000000000000000002`000000000000000000la`4758`1717
1971-07-08 02:00:00.0`0000000000000000020i`00000000000000000004`0000000000000000007f`4610`8800
1970-09-10 02:00:00.0`000000000000000001h5`00000000000000000005`000000000000000000l6`3913`4007
1971-05-14 01:00:00.0`0000000000000000025i`00000000000000000003`000000000000000000ij`4790`347
1972-04-20 01:00:00.0`000000000000000000nw`00000000000000000001`0000000000000000005n`2860`4530
1971-10-14 01:00:00.0`000000000000000000jl`00000000000000000002`000000000000000000jt`2705`2826
1972-02-22 01:00:00.0`0000000000000000017j`00000000000000000004`00000000000000000061`3567`6310
1970-06-02 02:00:00.0`000000000000000001ue`00000000000000000005`000000000000000000qe`4390`1945
1972-07-14 02:00:00.0`000000000000000000pc`00000000000000000003`000000000000000000f2`2912`3245
1972-04-23 01:00:00.0`000000000000000001w5`00000000000000000001`000000000000000000bl`4453`2055
1971-12-31 01:00:00.0`00000000000000000296`00000000000000000002`000000000000000000fm`4922`4343
1972-03-03 01:00:00.0`000000000000000001rb`00000000000000000004`0000000000000000017a`4279`7107
1971-02-17 01:00:00.0`0000000000000000010y`00000000000000000005`000000000000000000qg`3330`3691
1971-09-15 02:00:00.0`000000000000000002ba`00000000000000000003`0000000000000000018b`4998`9514
1970-01-29 01:00:00.0`0000000000000000025u`00000000000000000001`000000000000000000a0`4802`2078
1971-12-30 01:00:00.0`000000000000000000at`00000000000000000002`000000000000000000y2`2389`2620
1972-02-06 01:00:00.0`0000000000000000029l`00000000000000000004`000000000000000000el`4937`6509
1972-01-16 01:00:00.0`000000000000000002fw`00000000000000000005`000000000000000000qi`5164`9262
1970-07-19 02:00:00.0`00000000000000000147`00000000000000000003`000000000000000000w9`3447`1856
1970-05-10 01:00:00.0`000000000000000000aj`00000000000000000001`000000000000000000ow`2379`6924
1970-11-24 01:00:00.0`000000000000000001t7`00000000000000000002`000000000000000000nx`4347`3213
1971-03-07 01:00:00.0`000000000000000001zq`00000000000000000004`000000000000000000l8`4582`1926
1970-03-23 01:00:00.0`000000000000000001q1`00000000000000000005`000000000000000000ad`4233`8680
1970-03-30 01:00:00.0`000000000000000001a0`00000000000000000003`0000000000000000003j`3656`256
1970-09-28 01:00:00.0`000000000000000000e0`00000000000000000001`000000000000000000cy`2504`3931
1972-08-24 02:00:00.0`000000000000000002gv`00000000000000000002`000000000000000000s4`5199`6955
1972-06-19 02:00:00.0`000000000000000001v3`00000000000000000004`0000000000000000008k`4415`9148
1970-07-13 02:00:00.0`000000000000000001ub`00000000000000000005`0000000000000000012v`4387`5777
1970-11-04 01:00:00.0`000000000000000000kf`00000000000000000003`000000000000000000bj`2735`3350
1972-07-08 02:00:00.0`0000000000000000008q`00000000000000000001`0000000000000000001o`2314`3654
1971-11-19 01:00:00.0`000000000000000001r3`00000000000000000002`0000000000000000004f`4271`7853
1971-12-11 01:00:00.0`0000000000000000027x`00000000000000000004`000000000000000000wi`4877`128
1970-09-30 01:00:00.0`000000000000000001l9`00000000000000000005`00000000000000000083`4061`9884
1970-01-10 01:00:00.0`00000000000000000163`00000000000000000003`000000000000000000in`3515`1309
1970-08-23 02:00:00.0`0000000000000000000q`00000000000000000001`000000000000000000pb`2026`1905
1970-01-31 01:00:00.0`0000000000000000016m`00000000000000000002`0000000000000000007w`3534`2512
1972-02-20 01:00:00.0`000000000000000000cb`00000000000000000004`000000000000000000rt`2443`7645
1970-04-11 01:00:00.0`000000000000000000rx`00000000000000000005`000000000000000000fv`3005`1036
1971-08-06 02:00:00.0`00000000000000000161`00000000000000000003`00000000000000000151`3513`90
1972-07-20 02:00:00.0`000000000000000002db`00000000000000000001`000000000000000000e5`5071`1455
1972-01-20 01:00:00.0`000000000000000000tj`00000000000000000002`0000000000000000000a`3063`6723
1970-10-31 01:00:00.0`0000000000000000022b`00000000000000000004`000000000000000000ge`4675`6399
1972-03-26 01:00:00.0`000000000000000000e3`00000000000000000005`000000000000000000cf`2507`846
1970-01-02 01:00:00.0`000000000000000000cc`00000000000000000003`0000000000000000005f`2444`4485
1970-01-27 01:00:00.0`000000000000000000c3`00000000000000000001`0000000000000000015m`2435`3399
1971-11-08 01:00:00.0`000000000000000002ga`00000000000000000002`000000000000000000or`5178`899
1971-02-28 01:00:00.0`000000000000000000cx`00000000000000000004`000000000000000000h7`2465`7729
1972-06-27 02:00:00.0`0000000000000000013k`00000000000000000005`000000000000000000ip`3424`1614
1971-02-06 01:00:00.0`000000000000000001hl`00000000000000000003`000000000000000000tv`3929`6094
1970-12-03 01:00:00.0`00000000000000000048`00000000000000000001`000000000000000000vo`2152`909
1971-10-27 01:00:00.0`000000000000000000dj`00000000000000000002`0000000000000000009n`2487`1809
1970-04-22 01:00:00.0`0000000000000000025n`00000000000000000004`000000000000000000cr`4795`20
1972-05-18 01:00:00.0`000000000000000001zz`00000000000000000005`000000000000000000pn`4591`4599
1971-01-06 01:00:00.0`0000000000000000024s`00000000000000000003`000000000000000000jw`4764`1801
1971-06-24 02:00:00.0`000000000000000002ac`00000000000000000001`000000000000000000i5`4964`3563
1972-06-16 02:00:00.0`000000000000000000cz`00000000000000000002`0000000000000000015s`2467`3482
1970-04-26 01:00:00.0`000000000000000001tn`00000000000000000004`000000000000000000c0`4363`6780
1970-02-17 01:00:00.0`000000000000000000ui`00000000000000000005`000000000000000000hi`3098`160
1970-08-02 02:00:00.0`000000000000000001h1`00000000000000000003`0000000000000000015l`3909`167
1971-05-09 01:00:00.0`000000000000000001yy`00000000000000000001`000000000000000000ed`4554`8334
1971-12-12 01:00:00.0`000000000000000000g5`00000000000000000002`000000000000000000de`2581`2426
1970-10-26 01:00:00.0`000000000000000000t3`00000000000000000004`0000000000000000009d`3047`10259
1971-11-17 01:00:00.0`000000000000000001c3`00000000000000000005`0000000000000000017k`3731`8848
1971-10-20 01:00:00.0`000000000000000001l7`00000000000000000003`00000000000000000115`4059`166
1972-07-27 02:00:00.0`0000000000000000012t`00000000000000000001`000000000000000000ne`3397`8576
1970-06-22 02:00:00.0`000000000000000001tr`00000000000000000002`000000000000000000re`4367`2168
1971-03-13 01:00:00.0`000000000000000001ko`00000000000000000004`000000000000000000ay`4040`4382
1970-08-26 02:00:00.0`0000000000000000007o`00000000000000000005`000000000000000000ff`2276`7295
1970-04-19 01:00:00.0`0000000000000000002c`00000000000000000003`000000000000000000gs`2084`10115
1972-03-01 01:00:00.0`000000000000000001p5`00000000000000000001`000000000000000000ta`4201`350
1970-12-27 01:00:00.0`000000000000000002an`00000000000000000002`000000000000000000ez`4975`1233
1970-10-07 01:00:00.0`000000000000000001ps`00000000000000000004`0000000000000000005a`4224`2808
1970-07-11 02:00:00.0`000000000000000000v9`00000000000000000005`000000000000000000xf`3125`9983
1972-07-19 02:00:00.0`0000000000000000019i`00000000000000000003`000000000000000000ps`3638`6778
1970-03-15 01:00:00.0`000000000000000002am`00000000000000000001`000000000000000000uv`4974`4646
1972-06-08 02:00:00.0`000000000000000001hc`00000000000000000002`000000000000000000rk`3920`6045
1972-07-05 02:00:00.0`000000000000000002gz`00000000000000000004`000000000000000000kh`5203`1033
1971-09-02 02:00:00.0`000000000000000001f9`00000000000000000005`000000000000000000ck`3845`2326
1971-12-01 01:00:00.0`000000000000000001va`00000000000000000003`000000000000000000du`4422`297
1970-01-13 01:00:00.0`0000000000000000025s`00000000000000000001`0000000000000000008v`4800`5221
1970-11-09 01:00:00.0`00000000000000000022`00000000000000000002`00000000000000000020`2074`8549
1970-02-10 01:00:00.0`000000000000000000qh`00000000000000000004`000000000000000000cp`2953`995
1970-02-01 01:00:00.0`000000000000000001un`00000000000000000005`0000000000000000009l`4399`8878
1972-03-17 01:00:00.0`00000000000000000143`00000000000000000003`0000000000000000009h`3443`1815
1972-02-16 01:00:00.0`000000000000000000kj`00000000000000000001`0000000000000000002x`2739`9423
1972-06-24 02:00:00.0`000000000000000000ic`00000000000000000002`000000000000000000xt`2660`6695
1970-11-20 01:00:00.0`0000000000000000014i`00000000000000000004`00000000000000000130`3458`1493
1970-11-23 01:00:00.0`000000000000000001cl`00000000000000000005`000000000000000000bf`3749`7544
1971-02-09 01:00:00.0`000000000000000002ep`00000000000000000003`0000000000000000015q`5121`4118
1971-02-19 01:00:00.0`0000000000000000027j`00000000000000000001`0000000000000000015h`4863`756
1971-11-06 01:00:00.0`000000000000000000dq`00000000000000000002`000000000000000000cm`2494`7444
1971-01-07 01:00:00.0`000000000000000002gx`00000000000000000004`0000000000000000015k`5201`1153
1971-07-20 02:00:00.0`00000000000000000053`00000000000000000005`000000000000000000dt`2183`9918
1971-07-19 02:00:00.0`000000000000000000ly`00000000000000000003`000000000000000000mx`2790`5323
1971-06-23 02:00:00.0`000000000000000001j6`00000000000000000001`000000000000000000tx`3986`9331
1972-05-21 01:00:00.0`000000000000000001jv`00000000000000000002`00000000000000000134`4011`4922
1971-03-25 01:00:00.0`0000000000000000009g`00000000000000000004`0000000000000000011l`2340`736
1971-07-04 02:00:00.0`0000000000000000001a`00000000000000000005`000000000000000000ut`2046`1834
1970-05-29 01:00:00.0`0000000000000000023e`00000000000000000003`0000000000000000002b`4714`8103
1972-04-01 01:00:00.0`0000000000000000000e`00000000000000000001`0000000000000000011y`2014`9654
1970-06-07 02:00:00.0`000000000000000000my`00000000000000000002`000000000000000000ey`2826`1334
1970-02-16 01:00:00.0`000000000000000000p1`00000000000000000004`0000000000000000014t`2901`1553
1970-07-07 02:00:00.0`000000000000000002es`00000000000000000005`0000000000000000000c`5124`2566
1972-04-06 01:00:00.0`000000000000000000ox`00000000000000000003`000000000000000000jo`2897`4237
1970-10-15 01:00:00.0`00000000000000000288`00000000000000000001`000000000000000000bt`4888`4174
1971-02-04 01:00:00.0`0000000000000000007l`00000000000000000002`000000000000000000dg`2273`9837
1970-10-12 01:00:00.0`000000000000000001z3`00000000000000000004`0000000000000000006i`4559`10077
1970-11-18 01:00:00.0`000000000000000000oc`00000000000000000005`000000000000000000jd`2876`5158
1970-10-02 01:00:00.0`0000000000000000019t`00000000000000000003`000000000000000000uf`3649`5489
1970-03-03 01:00:00.0`000000000000000002da`00000000000000000001`000000000000000000yv`5070`5388
1971-08-01 02:00:00.0`000000000000000000rw`00000000000000000002`0000000000000000009m`3004`3616
1972-05-26 01:00:00.0`000000000000000001wx`00000000000000000004`000000000000000000b4`4481`2510
1971-08-02 02:00:00.0`0000000000000000008w`00000000000000000005`0000000000000000013n`2320`7161
1972-06-21 02:00:00.0`000000000000000002fb`00000000000000000003`000000000000000000mw`5143`5662
1970-09-03 02:00:00.0`000000000000000002f0`00000000000000000001`000000000000000000tg`5132`6276
1970-11-13 01:00:00.0`000000000000000000nk`00000000000000000002`000000000000000000zu`2848`9038
1970-05-25 01:00:00.0`000000000000000000so`00000000000000000004`00000000000000000120`3032`8744
1971-12-19 01:00:00.0`000000000000000000ni`00000000000000000005`000000000000000000i8`2846`9693
1971-04-26 01:00:00.0`0000000000000000027o`00000000000000000003`000000000000000000bd`4868`3020
1971-01-08 01:00:00.0`00000000000000000174`00000000000000000001`000000000000000000yt`3552`1152
1971-08-15 02:00:00.0`0000000000000000015t`00000000000000000002`000000000000000000zt`3505`5143
1970-08-20 02:00:00.0`0000000000000000018c`00000000000000000004`000000000000000000l0`3596`1489
1972-08-19 02:00:00.0`000000000000000001dr`00000000000000000005`00000000000000000002`3791`2966
1972-02-10 01:00:00.0`00000000000000000032`00000000000000000003`0000000000000000003a`2110`1940
1972-04-29 01:00:00.0`0000000000000000021g`00000000000000000001`000000000000000000d3`4644`4743
1972-06-04 02:00:00.0`000000000000000001pw`00000000000000000002`000000000000000000ry`4228`2158
1972-03-23 01:00:00.0`0000000000000000011t`00000000000000000004`00000000000000000013`3361`3432
1972-07-21 02:00:00.0`0000000000000000006r`00000000000000000005`0000000000000000017p`2243`4212
1970-01-17 01:00:00.0`000000000000000001os`00000000000000000003`000000000000000000ch`4188`5607
1971-02-21 01:00:00.0`000000000000000000ul`00000000000000000001`000000000000000000ii`3101`8329
1971-12-28 01:00:00.0`000000000000000001nl`00000000000000000002`000000000000000000td`4145`6362
1971-12-16 01:00:00.0`0000000000000000016b`00000000000000000004`000000000000000000xq`3523`158
1971-02-07 01:00:00.0`0000000000000000016a`00000000000000000005`0000000000000000017t`3522`7812
1970-12-29 01:00:00.0`0000000000000000021a`00000000000000000003`00000000000000000104`4638`64
1970-11-28 01:00:00.0`000000000000000000mn`00000000000000000001`0000000000000000005z`2815`4680
1971-06-19 02:00:00.0`000000000000000000uh`00000000000000000002`0000000000000000006c`3097`4956
1972-02-07 01:00:00.0`000000000000000002fx`00000000000000000004`000000000000000000lz`5165`6636
1972-02-11 01:00:00.0`00000000000000000097`00000000000000000005`0000000000000000016y`2331`5623
1972-05-25 01:00:00.0`00000000000000000132`00000000000000000003`000000000000000000vz`3406`3900
1971-07-07 02:00:00.0`0000000000000000028i`00000000000000000001`000000000000000000bi`4898`1620
1970-08-15 02:00:00.0`000000000000000000nz`00000000000000000002`0000000000000000003i`2863`2891
1972-04-11 01:00:00.0`000000000000000000oi`00000000000000000004`00000000000000000033`2882`7722
1971-02-22 01:00:00.0`000000000000000001jn`00000000000000000005`000000000000000000v7`4003`7507
1972-01-23 01:00:00.0`0000000000000000014b`00000000000000000003`0000000000000000009w`3451`3664
1971-01-17 01:00:00.0`000000000000000001ei`00000000000000000001`000000000000000000ri`3818`1415
1972-04-05 01:00:00.0`000000000000000001yd`00000000000000000002`00000000000000000012`4533`7013
1970-09-19 02:00:00.0`000000000000000000xi`00000000000000000004`000000000000000000s8`3206`4622
1972-01-03 01:00:00.0`000000000000000000up`00000000000000000005`000000000000000000j7`3105`2376
1972-05-20 01:00:00.0`000000000000000002h6`00000000000000000003`000000000000000000kl`5210`4706
1971-02-27 01:00:00.0`00000000000000000042`00000000000000000001`000000000000000000wx`2146`1923
1972-06-01 02:00:00.0`000000000000000001yx`00000000000000000002`000000000000000000e6`4553`4776
1972-01-05 01:00:00.0`000000000000000000ei`00000000000000000004`0000000000000000001x`2522`53
1972-07-11 02:00:00.0`000000000000000000ll`00000000000000000005`0000000000000000000l`2777`1957
1972-02-05 01:00:00.0`00000000000000000273`00000000000000000003`000000000000000000yf`4847`9607
1971-12-21 01:00:00.0`000000000000000001u8`00000000000000000001`000000000000000000fg`4384`3892
1971-06-17 02:00:00.0`000000000000000000fi`00000000000000000002`000000000000000000nj`2558`7837
1971-12-17 01:00:00.0`0000000000000000028l`00000000000000000004`0000000000000000010i`4901`3117
1971-03-05 01:00:00.0`000000000000000000sw`00000000000000000005`000000000000000000n7`3040`9515
1970-01-30 01:00:00.0`0000000000000000010m`00000000000000000003`0000000000000000015u`3318`2320
1972-01-25 01:00:00.0`0000000000000000004s`00000000000000000001`000000000000000000dc`2172`5843
1971-03-10 01:00:00.0`0000000000000000003x`00000000000000000002`000000000000000000jg`2141`4017
1970-06-09 02:00:00.0`000000000000000000da`00000000000000000004`000000000000000000zc`2478`4359
1970-04-09 01:00:00.0`0000000000000000024k`00000000000000000005`00000000000000000142`4756`10204
1971-06-15 02:00:00.0`000000000000000001x8`00000000000000000003`00000000000000000170`4492`10184
1971-10-26 01:00:00.0`000000000000000000oa`00000000000000000001`000000000000000000z9`2874`4095
1970-03-27 01:00:00.0`0000000000000000016j`00000000000000000002`000000000000000000vw`3531`7292
1970-07-12 02:00:00.0`0000000000000000007e`00000000000000000004`0000000000000000004l`2266`10154
1972-08-14 02:00:00.0`00000000000000000209`00000000000000000005`000000000000000000w5`4601`9204
1971-10-03 01:00:00.0`0000000000000000010e`00000000000000000003`0000000000000000017h`3310`6259
1971-05-12 01:00:00.0`000000000000000000nb`00000000000000000001`0000000000000000010r`2839`7036
1972-02-28 01:00:00.0`000000000000000001w0`00000000000000000002`0000000000000000002d`4448`2420
1970-11-05 01:00:00.0`000000000000000001bv`00000000000000000004`000000000000000000lp`3723`1317
1972-08-03 02:00:00.0`00000000000000000183`00000000000000000005`000000000000000000k2`3587`2187
1970-12-21 01:00:00.0`000000000000000000df`00000000000000000003`0000000000000000016d`2483`6118
1970-05-04 01:00:00.0`00000000000000000043`00000000000000000001`00000000000000000063`2147`8382
1970-06-21 02:00:00.0`0000000000000000011i`00000000000000000002`0000000000000000006z`3350`10161
1971-02-15 01:00:00.0`00000000000000000259`00000000000000000004`00000000000000000028`4781`1803
1971-07-25 02:00:00.0`0000000000000000008f`00000000000000000005`000000000000000000lr`2303`7554
1971-11-26 01:00:00.0`000000000000000001m2`00000000000000000003`0000000000000000005w`4090`4638
1972-06-10 02:00:00.0`0000000000000000005l`00000000000000000001`000000000000000000n9`2201`2043
1972-08-10 02:00:00.0`000000000000000001fg`00000000000000000002`0000000000000000017c`3852`875
1971-06-21 02:00:00.0`000000000000000001s0`00000000000000000004`00000000000000000076`4304`2997
1972-03-30 01:00:00.0`000000000000000001pi`00000000000000000005`000000000000000000jx`4214`264
1970-04-16 01:00:00.0`000000000000000000ev`00000000000000000003`000000000000000000as`2535`1871
1971-12-14 01:00:00.0`0000000000000000016w`00000000000000000001`0000000000000000010f`3544`9024
1970-12-17 01:00:00.0`000000000000000000sp`00000000000000000002`000000000000000000b3`3033`7121
1970-01-20 01:00:00.0`000000000000000000p5`00000000000000000004`000000000000000000id`2905`7315
1971-05-10 01:00:00.0`000000000000000000k7`00000000000000000005`000000000000000000fh`2727`7637
1972-01-07 01:00:00.0`0000000000000000027l`00000000000000000003`000000000000000000f7`4865`9593
1970-04-10 01:00:00.0`000000000000000002fd`00000000000000000001`00000000000000000177`5145`6951
1971-07-11 02:00:00.0`0000000000000000002f`00000000000000000002`000000000000000000qb`2087`7591
1970-11-27 01:00:00.0`00000000000000000219`00000000000000000004`000000000000000000gk`4637`9812
1971-05-24 02:00:00.0`000000000000000002aq`00000000000000000005`00000000000000000078`4978`8506
1970-04-02 01:00:00.0`000000000000000000n1`00000000000000000003`000000000000000000x0`2829`1831
1970-12-15 01:00:00.0`0000000000000000002l`00000000000000000001`00000000000000000017`2093`1521
1970-06-01 02:00:00.0`000000000000000000m0`00000000000000000002`000000000000000000j5`2792`3057
1972-06-18 02:00:00.0`000000000000000000w3`00000000000000000004`000000000000000000hb`3155`6089
1970-06-17 02:00:00.0`000000000000000001hf`00000000000000000005`000000000000000000z1`3923`6590
1970-11-03 01:00:00.0`000000000000000000fj`00000000000000000003`0000000000000000013i`2559`9086
1972-06-12 02:00:00.0`000000000000000002a8`00000000000000000001`000000000000000000wn`4960`7740
1970-01-12 01:00:00.0`0000000000000000028k`00000000000000000002`00000000000000000168`4900`7021
1970-10-14 01:00:00.0`000000000000000000r9`00000000000000000004`000000000000000000h0`2981`6948
1971-01-09 01:00:00.0`000000000000000001wq`00000000000000000005`000000000000000000r1`4474`1181
1971-09-10 02:00:00.0`000000000000000001pp`00000000000000000003`000000000000000000ru`4221`3448
1972-06-26 02:00:00.0`000000000000000000qc`00000000000000000001`000000000000000000cv`2948`604
1971-01-11 01:00:00.0`000000000000000002e4`00000000000000000002`000000000000000000g0`5100`7605
1971-11-01 01:00:00.0`00000000000000000252`00000000000000000004`000000000000000000aq`4774`7298
1970-08-30 02:00:00.0`0000000000000000026e`00000000000000000005`000000000000000000nc`4822`4569
1970-08-01 02:00:00.0`00000000000000000279`00000000000000000003`000000000000000000y1`4853`5424
1971-04-13 01:00:00.0`000000000000000000bc`00000000000000000001`000000000000000000yj`2408`2518
1970-02-04 01:00:00.0`000000000000000001ib`00000000000000000002`0000000000000000005i`3955`9097
1972-06-03 02:00:00.0`000000000000000000gj`00000000000000000004`000000000000000000nh`2595`1167
1972-02-26 01:00:00.0`00000000000000000069`00000000000000000005`000000000000000000kk`2225`10061
1970-09-14 02:00:00.0`0000000000000000022f`00000000000000000003`000000000000000000k5`4679`6
1971-08-26 02:00:00.0`000000000000000001sp`00000000000000000001`0000000000000000014r`4329`1211
1971-06-02 02:00:00.0`0000000000000000017v`00000000000000000002`0000000000000000006l`3579`5738
1970-11-22 01:00:00.0`000000000000000002e2`00000000000000000004`000000000000000000lj`5098`8331
1971-01-14 01:00:00.0`0000000000000000021s`00000000000000000005`000000000000000000x1`4656`7916
1972-01-18 01:00:00.0`000000000000000000ik`00000000000000000003`0000000000000000002u`2668`8447
1970-09-09 02:00:00.0`0000000000000000016l`00000000000000000001`0000000000000000010l`3533`9999
1971-04-18 01:00:00.0`000000000000000000ao`00000000000000000002`000000000000000000zb`2384`5308
1970-06-14 02:00:00.0`0000000000000000021e`00000000000000000004`000000000000000000yx`4642`4409
1970-08-17 02:00:00.0`000000000000000000a9`00000000000000000005`000000000000000000mp`2369`948
1972-06-02 02:00:00.0`000000000000000001ct`00000000000000000003`000000000000000000ig`3757`730
1972-01-31 01:00:00.0`000000000000000001f4`00000000000000000001`0000000000000000004n`3840`4345
1971-08-13 02:00:00.0`000000000000000000fk`00000000000000000002`000000000000000000pl`2560`3572
1970-06-29 02:00:00.0`000000000000000002bv`00000000000000000004`0000000000000000002o`5019`7569
1971-09-11 02:00:00.0`000000000000000001dp`00000000000000000005`000000000000000000cs`3789`7911
1972-07-22 02:00:00.0`000000000000000002fn`00000000000000000003`0000000000000000003w`5155`10140
1970-02-12 01:00:00.0`00000000000000000158`00000000000000000001`000000000000000000xv`3484`7876
1970-03-25 01:00:00.0`000000000000000001ow`00000000000000000002`000000000000000000ab`4192`5694
1970-05-21 01:00:00.0`000000000000000000pd`00000000000000000004`000000000000000000f8`2913`4449
1971-09-06 02:00:00.0`000000000000000001e6`00000000000000000005`000000000000000000qm`3806`6003
1972-03-14 01:00:00.0`000000000000000001rm`00000000000000000003`0000000000000000016q`4290`10147
1971-11-30 01:00:00.0`0000000000000000023g`00000000000000000001`000000000000000000iv`4716`3423
1971-10-08 01:00:00.0`0000000000000000003o`00000000000000000002`0000000000000000000x`2132`2730
1971-09-19 02:00:00.0`000000000000000000tl`00000000000000000004`00000000000000000135`3065`2052
1970-05-13 01:00:00.0`0000000000000000025l`00000000000000000005`00000000000000000103`4793`882
1971-02-10 01:00:00.0`000000000000000001rp`00000000000000000003`000000000000000000jh`4293`2370
1971-03-17 01:00:00.0`0000000000000000025w`00000000000000000001`0000000000000000010z`4804`270
1970-12-08 01:00:00.0`0000000000000000029b`00000000000000000002`0000000000000000008p`4927`2427
1972-03-05 01:00:00.0`000000000000000001zi`00000000000000000004`000000000000000000q1`4574`3510
1971-04-10 01:00:00.0`000000000000000001cx`00000000000000000005`000000000000000000ra`3761`6638
1972-08-23 02:00:00.0`000000000000000000ys`00000000000000000003`000000000000000000uk`3252`6107
1972-05-24 01:00:00.0`000000000000000000r6`00000000000000000001`0000000000000000000h`2978`2167
1971-06-11 02:00:00.0`000000000000000001km`00000000000000000002`000000000000000000rv`4038`5195
1971-07-14 02:00:00.0`0000000000000000004e`00000000000000000004`000000000000000000sy`2158`6501
1971-02-13 01:00:00.0`00000000000000000187`00000000000000000005`0000000000000000013w`3591`8449
1971-06-03 02:00:00.0`000000000000000002cd`00000000000000000003`000000000000000000ea`5037`6057
1970-12-18 01:00:00.0`000000000000000002dl`00000000000000000001`0000000000000000008h`5081`2754
1970-02-15 01:00:00.0`0000000000000000019x`00000000000000000002`000000000000000000qr`3653`5391
1970-06-11 02:00:00.0`0000000000000000001w`00000000000000000004`0000000000000000000g`2068`4342
1970-05-31 02:00:00.0`000000000000000000oe`00000000000000000005`000000000000000000q8`2878`715
1972-05-23 01:00:00.0`000000000000000001d3`00000000000000000003`0000000000000000008o`3767`5612
1971-05-16 01:00:00.0`000000000000000000na`00000000000000000001`000000000000000000sz`2838`4121
1972-06-11 02:00:00.0`0000000000000000010u`00000000000000000002`0000000000000000015j`3326`4516
1971-09-12 02:00:00.0`000000000000000001zn`00000000000000000004`000000000000000000cn`4579`8529
1972-08-17 02:00:00.0`000000000000000001l4`00000000000000000005`0000000000000000014k`4056`1986
1971-12-20 01:00:00.0`000000000000000000xw`00000000000000000003`000000000000000000ax`3220`5463
1971-05-22 01:00:00.0`000000000000000001hn`00000000000000000001`00000000000000000136`3931`7223
1970-02-09 01:00:00.0`000000000000000000h2`00000000000000000002`000000000000000000tr`2614`6912
1970-01-06 01:00:00.0`0000000000000000001s`00000000000000000004`000000000000000000b9`2064`10113
1970-05-11 01:00:00.0`00000000000000000212`00000000000000000005`0000000000000000008n`4630`2899
1970-12-20 01:00:00.0`0000000000000000013b`00000000000000000003`000000000000000000lm`3415`1296
1970-04-08 01:00:00.0`000000000000000001ob`00000000000000000001`000000000000000000hf`4171`6817
1971-05-20 01:00:00.0`000000000000000001im`00000000000000000002`000000000000000000th`3966`679
1971-11-03 01:00:00.0`00000000000000000227`00000000000000000004`000000000000000000l2`4671`5202
1970-10-21 01:00:00.0`000000000000000000yo`00000000000000000005`000000000000000000s0`3248`2367
1971-07-10 02:00:00.0`000000000000000000yq`00000000000000000003`0000000000000000014u`3250`676
1970-11-01 01:00:00.0`000000000000000001zj`00000000000000000001`000000000000000000hg`4575`7807
