000000000000000000r3`1335`35`162`3`0000000000000000002d`1979-07-10 02:00:00.0`5317`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`22127
0000000000000000004r`3887`33`176`78`0000000000000000005c`1980-06-19 02:00:00.0`177`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`24359
0000000000000000002a`1183`110`18`10`0000000000000000008k`1977-12-24 01:00:00.0`88`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`6612
000000000000000000u1`3404`116`60`260`0000000000000000003f`1980-11-07 01:00:00.0`6187`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`7424
00000000000000000095`696`102`200`194`0000000000000000004r`1981-07-31 02:00:00.0`335`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`7532
000000000000000000fw`1036`125`155`333`0000000000000000002x`1978-12-20 01:00:00.0`6303`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22449
000000000000000000tt`1082`126`2`101`0000000000000000000j`1979-01-18 01:00:00.0`6179`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`5235
000000000000000000vv`3796`76`52`345`0000000000000000002r`1977-07-28 02:00:00.0`6253`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`14782
000000000000000000ng`3810`14`222`141`00000000000000000096`1977-11-18 01:00:00.0`5186`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8517
000000000000000000vb`4636`44`69`112`0000000000000000002j`1977-05-12 01:00:00.0`6233`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16064
0000000000000000009j`3335`135`230`37`00000000000000000047`1978-08-09 02:00:00.0`349`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13597
00000000000000000067`1015`136`94`299`0000000000000000004n`1981-10-08 01:00:00.0`229`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`12259
000000000000000000jn`744`117`216`324`0000000000000000008i`1979-08-29 02:00:00.0`5049`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`19584
000000000000000000ns`3868`15`146`352`0000000000000000000b`1982-05-26 02:00:00.0`5198`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`24409
000000000000000000d1`277`50`209`71`0000000000000000007y`1979-09-16 02:00:00.0`4822`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`6560
000000000000000000la`3565`13`24`219`0000000000000000006p`1983-03-21 01:00:00.0`5108`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9754
0000000000000000007f`188`86`80`79`0000000000000000005w`1976-11-05 01:00:00.0`273`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`5572
000000000000000000l6`1085`54`62`36`0000000000000000000y`1980-11-21 01:00:00.0`5104`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`21217
000000000000000000ij`3973`6`121`120`00000000000000000074`1981-10-21 01:00:00.0`5009`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11975
0000000000000000005n`4246`20`119`93`00000000000000000091`1981-08-10 02:00:00.0`209`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`24301
000000000000000000jt`339`74`67`310`0000000000000000006z`1978-08-14 02:00:00.0`5055`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`26968
00000000000000000061`4782`23`89`203`0000000000000000004k`1978-05-01 01:00:00.0`223`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`25820
000000000000000000qe`1942`142`92`233`0000000000000000006c`1981-06-12 02:00:00.0`5292`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`18557
000000000000000000f2`4501`137`122`4`0000000000000000004z`1978-04-16 01:00:00.0`4895`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`21824
000000000000000000bl`4247`72`145`104`00000000000000000016`1981-09-03 02:00:00.0`4906`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3833
000000000000000000fm`398`8`147`335`0000000000000000002b`1980-04-27 02:00:00.0`6293`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`27318
000000000000000000qg`3468`113`173`138`0000000000000000003w`1976-12-14 01:00:00.0`5294`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10517
000000000000000000a0`4472`49`32`188`0000000000000000003o`1978-06-05 02:00:00.0`366`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`12807
000000000000000000el`3666`96`59`183`00000000000000000019`1980-09-11 02:00:00.0`4878`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`25676
000000000000000000qi`2421`106`95`133`0000000000000000004h`1979-07-24 02:00:00.0`5296`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13165
000000000000000000w9`2741`17`55`107`00000000000000000046`1976-08-01 02:00:00.0`6267`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13370
000000000000000000ow`1607`128`58`292`00000000000000000013`1979-11-29 01:00:00.0`5238`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`18630
000000000000000000nx`4750`82`196`48`00000000000000000005`1979-10-14 01:00:00.0`5203`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8084
000000000000000000l8`54`114`51`239`0000000000000000003m`1979-09-30 01:00:00.0`5106`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8758
000000000000000000ad`3186`21`170`160`0000000000000000002p`1978-07-17 02:00:00.0`475`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`19132
0000000000000000003j`2710`70`271`124`00000000000000000085`1981-10-01 01:00:00.0`133`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`10540
000000000000000000cy`1438`66`246`197`0000000000000000008g`1981-04-25 02:00:00.0`4819`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`717
000000000000000000s4`4786`75`131`77`0000000000000000006j`1978-02-14 01:00:00.0`4767`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11525
0000000000000000008k`2178`65`63`283`0000000000000000001k`1976-10-05 01:00:00.0`314`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`19439
000000000000000000bj`2562`28`210`295`00000000000000000076`1978-10-29 01:00:00.0`4904`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3856
0000000000000000001o`1053`129`38`242`0000000000000000004i`1981-01-30 01:00:00.0`66`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2242
0000000000000000004f`2085`81`198`238`0000000000000000004w`1976-07-26 02:00:00.0`165`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23096
000000000000000000wi`2931`88`103`134`0000000000000000000i`1977-07-25 02:00:00.0`6276`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`14749
00000000000000000083`2810`9`7`178`0000000000000000001o`1976-09-08 02:00:00.0`297`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22239
000000000000000000in`4771`30`182`257`0000000000000000005k`1979-08-23 02:00:00.0`5013`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`7164
000000000000000000pb`1293`100`22`184`0000000000000000004b`1981-06-06 02:00:00.0`5253`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11882
0000000000000000007w`3264`1`225`277`00000000000000000002`1977-04-27 01:00:00.0`290`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16275
000000000000000000rt`2443`26`68`139`0000000000000000001g`1981-06-09 02:00:00.0`4756`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2283
000000000000000000fv`4039`111`195`127`0000000000000000008v`1977-10-21 01:00:00.0`6302`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`25036
000000000000000000e5`2116`115`25`275`00000000000000000066`1982-08-19 02:00:00.0`4862`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5758
0000000000000000000a`4760`47`169`87`0000000000000000001x`1978-12-05 01:00:00.0`16`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13686
000000000000000000ge`644`108`227`244`0000000000000000006e`1983-01-22 01:00:00.0`4932`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11672
000000000000000000cf`196`73`84`290`0000000000000000002m`1980-09-28 02:00:00.0`4800`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`24299
0000000000000000005f`1557`12`166`294`0000000000000000008h`1982-05-31 02:00:00.0`201`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1699
000000000000000000or`1800`40`217`255`00000000000000000060`1980-07-07 02:00:00.0`5233`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10905
000000000000000000h7`1418`31`243`346`00000000000000000042`1978-03-01 01:00:00.0`4961`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11208
000000000000000000ip`3606`46`264`53`0000000000000000005t`1976-05-24 01:00:00.0`5015`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`12014
000000000000000000tv`2607`61`43`221`0000000000000000000o`1981-08-20 02:00:00.0`6181`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`7060
000000000000000000vo`3708`16`109`64`00000000000000000028`1980-02-29 01:00:00.0`6246`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8228
0000000000000000009n`2625`29`27`315`0000000000000000001q`1979-11-11 01:00:00.0`353`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9143
000000000000000000cr`4770`98`90`118`0000000000000000003d`1978-03-23 01:00:00.0`4812`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`12299
000000000000000000pn`1234`85`229`41`0000000000000000003b`1979-12-13 01:00:00.0`5265`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13059
000000000000000000jw`2757`123`3`57`0000000000000000001v`1982-10-05 01:00:00.0`5058`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`5772
000000000000000000i5`2551`105`78`190`0000000000000000002h`1983-01-13 01:00:00.0`4995`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16010
000000000000000000c0`404`19`10`297`00000000000000000088`1977-02-28 01:00:00.0`4785`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`22952
000000000000000000hi`3822`99`260`273`0000000000000000008q`1978-11-14 01:00:00.0`4972`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`14199
000000000000000000ed`268`91`194`35`0000000000000000002k`1982-11-21 01:00:00.0`4870`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16633
000000000000000000de`2257`11`101`33`0000000000000000003e`1981-03-23 01:00:00.0`4835`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`24825
0000000000000000009d`3072`34`141`110`00000000000000000041`1978-12-29 01:00:00.0`343`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`7229
000000000000000000ne`1122`42`112`116`00000000000000000043`1979-04-26 01:00:00.0`5184`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22986
000000000000000000re`2952`83`37`102`00000000000000000080`1982-07-05 02:00:00.0`5328`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10217
000000000000000000ay`4049`140`71`340`0000000000000000004t`1982-12-16 01:00:00.0`496`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8082
000000000000000000ff`4713`132`219`125`0000000000000000000w`1981-05-31 02:00:00.0`6286`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`12707
000000000000000000gs`4480`45`79`223`0000000000000000001n`1976-05-08 01:00:00.0`4946`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`19347
000000000000000000ta`4138`39`36`262`0000000000000000002n`1979-01-19 01:00:00.0`6160`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`27668
000000000000000000ez`3974`5`120`126`0000000000000000001j`1979-02-27 01:00:00.0`4892`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16936
0000000000000000005a`4305`130`93`249`0000000000000000001m`1980-03-27 01:00:00.0`196`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13933
000000000000000000xf`3820`97`203`76`0000000000000000008u`1981-03-30 02:00:00.0`3916`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`25099
000000000000000000ps`1865`56`233`206`0000000000000000005g`1977-09-17 02:00:00.0`5270`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`12865
000000000000000000uv`3903`18`4`311`0000000000000000001f`1977-02-20 01:00:00.0`6217`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`12996
000000000000000000rk`116`60`104`14`0000000000000000008t`1978-12-10 01:00:00.0`5334`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16351
000000000000000000kh`3516`2`138`215`0000000000000000004q`1980-10-06 01:00:00.0`5079`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`27405
000000000000000000ck`635`52`188`44`0000000000000000007j`1976-05-07 01:00:00.0`4805`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10017
000000000000000000du`4441`69`183`135`0000000000000000006u`1978-11-21 01:00:00.0`4851`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23801
0000000000000000008v`1837`94`133`136`0000000000000000003n`1982-03-19 01:00:00.0`325`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`22408
00000000000000000020`124`24`107`117`0000000000000000001r`1981-06-05 02:00:00.0`78`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22333
000000000000000000cp`1343`80`48`15`0000000000000000005u`1977-02-27 01:00:00.0`4810`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4183
0000000000000000009l`1714`62`239`50`00000000000000000012`1981-12-04 01:00:00.0`351`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`12015
0000000000000000009h`1056`121`160`291`0000000000000000005i`1979-02-28 01:00:00.0`347`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`7302
0000000000000000002x`2262`119`124`13`0000000000000000002v`1980-05-25 02:00:00.0`111`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5745
000000000000000000bf`3367`67`197`338`00000000000000000007`1977-07-20 02:00:00.0`513`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3997
000000000000000000cm`2330`89`77`168`00000000000000000052`1981-12-30 01:00:00.0`4807`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`14725
000000000000000000dt`1540`92`242`332`0000000000000000008e`1981-08-11 02:00:00.0`4850`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4874
000000000000000000mx`797`122`238`185`0000000000000000009a`1980-04-20 02:00:00.0`5167`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`19909
000000000000000000tx`2418`32`134`355`0000000000000000000m`1981-03-07 01:00:00.0`6183`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`17593
000000000000000000ut`2564`59`178`149`00000000000000000069`1977-05-19 01:00:00.0`6215`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`26983
0000000000000000002b`1171`95`257`86`00000000000000000095`1981-01-05 01:00:00.0`89`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`26446
000000000000000000ey`3402`55`184`218`0000000000000000001w`1980-03-01 01:00:00.0`4891`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1755
0000000000000000000c`578`58`139`54`0000000000000000005f`1981-04-19 02:00:00.0`18`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`24457
000000000000000000jo`4081`51`127`180`0000000000000000000p`1979-03-28 01:00:00.0`5050`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`18176
000000000000000000bt`611`131`87`6`00000000000000000094`1977-05-31 02:00:00.0`4914`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15396
000000000000000000dg`9`63`244`156`0000000000000000004p`1977-02-26 01:00:00.0`4837`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`25480
0000000000000000006i`531`38`255`20`0000000000000000006b`1981-04-30 02:00:00.0`240`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`7394
000000000000000000jd`1308`103`53`163`0000000000000000002c`1978-06-08 02:00:00.0`5039`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13729
000000000000000000uf`1294`7`221`202`0000000000000000004m`1982-10-08 01:00:00.0`6201`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`22078
0000000000000000009m`1264`22`64`207`0000000000000000007s`1978-01-08 01:00:00.0`352`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9842
000000000000000000b4`4527`68`118`337`00000000000000000061`1979-03-18 01:00:00.0`502`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11036
000000000000000000mw`363`25`41`282`0000000000000000007t`1978-05-19 01:00:00.0`5166`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13420
000000000000000000tg`1403`84`57`269`0000000000000000006r`1979-01-24 01:00:00.0`6166`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11226
000000000000000000i8`2721`43`190`224`0000000000000000007c`1980-04-30 02:00:00.0`4998`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16370
000000000000000000bd`427`109`35`74`00000000000000000017`1978-01-09 01:00:00.0`511`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`5359
000000000000000000l0`3804`27`33`23`00000000000000000031`1976-06-12 02:00:00.0`5098`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`12688
00000000000000000002`4282`90`110`142`0000000000000000000r`1978-09-24 02:00:00.0`8`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16975
0000000000000000003a`2463`3`116`137`0000000000000000002i`1982-06-08 02:00:00.0`124`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`7586
000000000000000000d3`4634`78`102`289`0000000000000000008y`1981-10-22 01:00:00.0`4824`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2769
000000000000000000ry`3217`10`125`158`0000000000000000008c`1981-07-21 02:00:00.0`4761`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`290
00000000000000000013`544`101`223`72`0000000000000000006d`1982-02-15 01:00:00.0`45`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`24490
000000000000000000ch`2075`141`262`240`00000000000000000003`1977-03-10 01:00:00.0`4802`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`26162
000000000000000000ii`2341`112`126`186`00000000000000000026`1979-01-30 01:00:00.0`5008`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11590
000000000000000000td`3323`37`249`8`0000000000000000000a`1978-09-26 02:00:00.0`6163`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4455
0000000000000000005z`4129`71`76`208`00000000000000000078`1982-10-04 01:00:00.0`221`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`27195
0000000000000000006c`3443`79`206`201`0000000000000000005e`1980-03-20 01:00:00.0`234`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11351
000000000000000000lz`2997`36`14`181`00000000000000000099`1978-09-08 02:00:00.0`5133`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13214
000000000000000000vz`300`120`215`267`0000000000000000002t`1979-11-07 01:00:00.0`6257`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22601
000000000000000000bi`3572`93`44`276`0000000000000000003x`1980-11-13 01:00:00.0`4903`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`6696
0000000000000000003i`601`4`135`113`00000000000000000034`1978-11-07 01:00:00.0`132`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`20143
00000000000000000033`618`104`136`211`00000000000000000011`1976-12-12 01:00:00.0`117`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3846
000000000000000000v7`795`138`117`266`0000000000000000008b`1977-02-19 01:00:00.0`6229`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8534
0000000000000000009w`2093`133`15`214`00000000000000000090`1980-07-12 02:00:00.0`362`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11622
000000000000000000ri`3403`107`50`49`0000000000000000001z`1978-12-21 01:00:00.0`5332`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`12199
00000000000000000012`637`48`13`265`00000000000000000063`1978-11-11 01:00:00.0`44`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`22501
000000000000000000s8`4912`124`168`96`00000000000000000027`1982-04-26 02:00:00.0`4771`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13859
000000000000000000j7`2044`77`185`320`00000000000000000010`1978-12-26 01:00:00.0`5033`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15727
000000000000000000kl`512`134`149`248`0000000000000000003c`1979-06-27 02:00:00.0`5083`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5579
000000000000000000wx`187`139`86`154`0000000000000000002l`1982-01-14 01:00:00.0`3898`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15553
000000000000000000e6`1026`127`218`177`0000000000000000008m`1977-10-25 01:00:00.0`4863`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`21260
0000000000000000001x`492`87`54`205`0000000000000000005n`1976-10-06 01:00:00.0`75`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`21484
0000000000000000000l`1455`53`180`285`0000000000000000006h`1978-07-05 02:00:00.0`27`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`25953
000000000000000000fg`1313`64`6`347`00000000000000000004`1976-12-22 01:00:00.0`6287`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`7335
000000000000000000nj`3998`118`156`268`0000000000000000002w`1982-06-19 02:00:00.0`5189`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8856
000000000000000000n7`871`41`20`175`0000000000000000009b`1978-05-18 01:00:00.0`5177`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16433
000000000000000000dc`1354`57`163`247`0000000000000000003u`1978-12-06 01:00:00.0`4833`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1174
000000000000000000jg`3355`35`202`278`00000000000000000058`1978-03-09 01:00:00.0`5042`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`5861
000000000000000000vw`586`33`207`165`00000000000000000053`1977-09-08 02:00:00.0`6254`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`18079
0000000000000000004l`4553`110`269`254`0000000000000000003p`1981-11-22 01:00:00.0`171`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23564
000000000000000000w5`2408`116`224`174`0000000000000000002z`1977-03-22 01:00:00.0`6263`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2076
0000000000000000002d`1974`102`74`153`00000000000000000084`1976-10-07 01:00:00.0`91`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2136
000000000000000000lp`4555`125`23`143`0000000000000000001c`1980-06-28 02:00:00.0`5123`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16656
000000000000000000k2`4867`126`142`106`0000000000000000006n`1976-09-16 02:00:00.0`5064`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`6570
00000000000000000063`176`76`137`17`0000000000000000004g`1981-07-10 02:00:00.0`225`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9375
0000000000000000006z`377`14`158`128`0000000000000000003g`1982-10-24 01:00:00.0`257`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`17046
00000000000000000028`2229`44`72`301`0000000000000000005h`1976-09-13 02:00:00.0`86`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`24768
000000000000000000lr`1420`135`240`189`00000000000000000025`1976-09-23 02:00:00.0`5125`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11077
0000000000000000005w`3724`136`186`236`0000000000000000007v`1980-05-08 02:00:00.0`218`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16617
000000000000000000n9`4179`117`8`82`00000000000000000087`1979-12-02 01:00:00.0`5179`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`20953
00000000000000000076`403`15`208`114`0000000000000000006q`1980-12-23 01:00:00.0`264`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5928
000000000000000000jx`3763`50`201`309`0000000000000000006m`1978-01-24 01:00:00.0`5059`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16443
000000000000000000as`1863`13`181`21`0000000000000000003q`1981-07-29 02:00:00.0`490`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4986
000000000000000000b3`567`86`267`70`0000000000000000004y`1979-01-04 01:00:00.0`501`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`6335
000000000000000000id`3432`54`113`349`00000000000000000075`1983-03-09 01:00:00.0`5003`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`17306
000000000000000000fh`2348`6`211`313`00000000000000000054`1980-10-12 01:00:00.0`6288`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`19619
000000000000000000f7`2569`20`266`66`0000000000000000007p`1977-04-22 01:00:00.0`4900`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2340
000000000000000000qb`1466`74`214`220`0000000000000000003v`1980-08-18 02:00:00.0`5289`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4762
000000000000000000gk`5005`23`49`232`0000000000000000003j`1981-04-26 02:00:00.0`4938`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`14841
00000000000000000078`218`142`265`263`0000000000000000007n`1977-04-05 01:00:00.0`266`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`12519
000000000000000000x0`2855`137`96`204`0000000000000000002f`1977-11-19 01:00:00.0`3901`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`26907
00000000000000000017`1304`72`248`259`0000000000000000006s`1978-06-19 02:00:00.0`49`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11058
000000000000000000j5`1739`8`154`75`00000000000000000082`1978-03-02 01:00:00.0`5031`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22724
000000000000000000hb`2531`113`177`250`00000000000000000086`1976-07-22 02:00:00.0`4965`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`9852
000000000000000000wn`4251`49`205`253`00000000000000000073`1976-05-19 01:00:00.0`6131`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`26423
000000000000000000h0`634`96`268`65`0000000000000000001h`1980-10-29 01:00:00.0`4954`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`22700
000000000000000000r1`2953`106`175`252`00000000000000000065`1981-03-28 01:00:00.0`5315`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4358
000000000000000000ru`4108`17`247`152`0000000000000000001s`1977-05-01 01:00:00.0`4757`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`24133
000000000000000000cv`2204`128`165`28`0000000000000000008r`1982-01-31 01:00:00.0`4816`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`24053
000000000000000000g0`2058`82`254`199`0000000000000000003a`1981-03-20 01:00:00.0`4918`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`20411
000000000000000000aq`1338`114`174`129`00000000000000000015`1977-10-19 01:00:00.0`488`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2527
000000000000000000nc`4323`21`153`327`0000000000000000001l`1982-04-23 02:00:00.0`5182`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11275
0000000000000000005i`4882`70`143`81`0000000000000000005a`1979-04-17 01:00:00.0`204`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`17733
000000000000000000nh`2356`66`106`88`00000000000000000089`1981-02-06 01:00:00.0`5187`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`25697
000000000000000000kk`4453`75`17`270`0000000000000000007l`1982-08-17 02:00:00.0`5082`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`18247
000000000000000000k5`2545`65`128`193`0000000000000000000z`1981-10-20 01:00:00.0`5067`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15401
