00000000000000000022`1970-02-16 01:00:00.0`1972-08-19 02:00:00.0`00000000000000000001`1970-01-07 01:00:00.0`1971-12-14 01:00:00.0`1971-12-06 01:00:00.0`00000000000000000001`20792`2012-06-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000g7`1970-07-07 02:00:00.0`1972-01-26 01:00:00.0`00000000000000000002`1970-01-21 01:00:00.0`1971-09-16 02:00:00.0`1971-11-23 01:00:00.0`00000000000000000002`21330`2012-06-15 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000n`1970-10-15 01:00:00.0`1971-11-24 01:00:00.0`00000000000000000004`1970-03-16 01:00:00.0`1972-01-05 01:00:00.0`1972-03-09 01:00:00.0`00000000000000000001`21284`2012-07-18 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000gm`1970-10-12 01:00:00.0`1972-04-04 01:00:00.0`00000000000000000005`1970-01-24 01:00:00.0`1972-06-26 02:00:00.0`1971-12-31 01:00:00.0`00000000000000000002`21345`2012-07-19 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bh`1970-11-18 01:00:00.0`1971-10-23 01:00:00.0`00000000000000000003`1970-03-14 01:00:00.0`1972-03-06 01:00:00.0`1972-02-17 01:00:00.0`00000000000000000001`21131`2012-07-02 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000i0`1970-10-02 01:00:00.0`1972-09-28 02:00:00.0`00000000000000000001`1970-01-09 01:00:00.0`1972-04-22 01:00:00.0`1971-12-13 01:00:00.0`00000000000000000002`21395`2012-06-28 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000jk`1970-03-03 01:00:00.0`1972-02-26 01:00:00.0`00000000000000000002`1970-04-24 01:00:00.0`1971-11-20 01:00:00.0`1971-09-18 02:00:00.0`00000000000000000001`21451`2012-07-17 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000003y`1970-09-03 02:00:00.0`1971-09-05 02:00:00.0`00000000000000000004`1970-02-19 01:00:00.0`1971-12-22 01:00:00.0`1971-12-07 01:00:00.0`00000000000000000002`20860`2012-07-23 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ih`1970-11-13 01:00:00.0`1972-02-02 01:00:00.0`00000000000000000005`1970-04-07 01:00:00.0`1972-09-13 02:00:00.0`1971-11-29 01:00:00.0`00000000000000000001`21412`2012-06-20 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000003t`1970-05-25 01:00:00.0`1971-09-19 02:00:00.0`00000000000000000003`1970-04-17 01:00:00.0`1972-07-04 02:00:00.0`1972-01-28 01:00:00.0`00000000000000000002`20855`2012-07-05 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ev`1970-08-20 02:00:00.0`1972-10-06 01:00:00.0`00000000000000000001`1970-01-18 01:00:00.0`1971-09-20 02:00:00.0`1972-02-13 01:00:00.0`00000000000000000001`21253`2012-06-18 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000m1`1970-01-17 01:00:00.0`1972-09-21 02:00:00.0`00000000000000000002`1970-03-24 01:00:00.0`1971-11-08 01:00:00.0`1971-09-10 02:00:00.0`00000000000000000002`21540`2012-06-14 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000c6`1970-11-28 01:00:00.0`1972-02-09 01:00:00.0`00000000000000000004`1970-04-25 01:00:00.0`1972-08-13 02:00:00.0`1972-03-29 01:00:00.0`00000000000000000001`21156`2012-07-20 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000081`1970-08-15 02:00:00.0`1972-03-19 01:00:00.0`00000000000000000005`1970-01-22 01:00:00.0`1972-07-08 02:00:00.0`1971-10-03 01:00:00.0`00000000000000000002`21007`2012-07-16 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000cj`1970-09-19 02:00:00.0`1972-03-24 01:00:00.0`00000000000000000003`1970-03-12 01:00:00.0`1971-11-04 01:00:00.0`1972-02-10 01:00:00.0`00000000000000000001`21169`2012-07-22 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000hf`1970-01-30 01:00:00.0`1972-08-01 02:00:00.0`00000000000000000001`1970-03-08 01:00:00.0`1972-04-06 01:00:00.0`1972-04-14 01:00:00.0`00000000000000000002`21374`2012-06-13 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004e`1970-06-09 02:00:00.0`1972-06-07 02:00:00.0`00000000000000000002`1970-03-17 01:00:00.0`1972-04-18 01:00:00.0`1972-02-25 01:00:00.0`00000000000000000001`20876`2012-07-13 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000020`1970-04-09 01:00:00.0`1972-05-25 01:00:00.0`00000000000000000004`1970-03-07 01:00:00.0`1972-05-19 01:00:00.0`1971-10-11 01:00:00.0`00000000000000000002`20790`2012-07-21 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000nz`1970-03-27 01:00:00.0`1972-04-10 01:00:00.0`00000000000000000005`1970-01-29 01:00:00.0`1972-03-21 01:00:00.0`1971-11-21 01:00:00.0`00000000000000000001`21610`2012-06-11 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006o`1970-07-12 02:00:00.0`1971-11-12 01:00:00.0`00000000000000000003`1970-03-23 01:00:00.0`1972-05-15 01:00:00.0`1972-01-17 01:00:00.0`00000000000000000002`20958`2012-06-29 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000056`1970-11-05 01:00:00.0`1971-09-22 02:00:00.0`00000000000000000001`1970-03-30 01:00:00.0`1971-11-13 01:00:00.0`1972-01-09 01:00:00.0`00000000000000000001`20904`2012-06-27 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000m8`1970-05-04 01:00:00.0`1972-10-16 01:00:00.0`00000000000000000002`1970-01-10 01:00:00.0`1972-05-06 01:00:00.0`1971-10-14 01:00:00.0`00000000000000000002`21547`2012-07-10 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000h8`1970-06-21 02:00:00.0`1972-01-19 01:00:00.0`00000000000000000004`1970-01-31 01:00:00.0`1972-08-23 02:00:00.0`1972-02-07 01:00:00.0`00000000000000000001`21367`2012-06-30 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ap`1970-04-16 01:00:00.0`1972-01-14 01:00:00.0`00000000000000000005`1970-04-11 01:00:00.0`1972-05-09 01:00:00.0`1972-01-27 01:00:00.0`00000000000000000002`21103`2012-07-01 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ba`1970-01-20 01:00:00.0`1972-06-14 02:00:00.0`00000000000000000003`1970-01-02 01:00:00.0`1971-11-03 01:00:00.0`1971-10-08 01:00:00.0`00000000000000000001`21124`2012-06-24 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000cy`1970-04-10 01:00:00.0`1972-02-04 01:00:00.0`00000000000000000001`1970-01-27 01:00:00.0`1972-05-08 01:00:00.0`1971-09-04 02:00:00.0`00000000000000000002`21184`2012-06-19 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000008`1970-11-27 01:00:00.0`1971-11-10 01:00:00.0`00000000000000000002`1970-04-22 01:00:00.0`1972-01-29 01:00:00.0`1972-01-07 01:00:00.0`00000000000000000001`21269`2012-07-12 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000005s`1970-04-02 01:00:00.0`1972-04-26 01:00:00.0`00000000000000000004`1970-04-26 01:00:00.0`1971-09-27 01:00:00.0`1971-12-05 01:00:00.0`00000000000000000002`20926`2012-07-14 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000a3`1970-12-15 01:00:00.0`1972-03-03 01:00:00.0`00000000000000000005`1970-02-17 01:00:00.0`1972-03-16 01:00:00.0`1971-10-25 01:00:00.0`00000000000000000001`21081`2012-07-04 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009x`1970-06-01 02:00:00.0`1972-09-18 02:00:00.0`00000000000000000003`1970-04-19 01:00:00.0`1972-01-06 01:00:00.0`1972-02-08 01:00:00.0`00000000000000000002`21075`2012-07-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000005l`1970-06-17 02:00:00.0`1972-10-09 01:00:00.0`00000000000000000001`1970-03-15 01:00:00.0`1972-07-22 02:00:00.0`1972-02-22 01:00:00.0`00000000000000000001`20919`2012-06-16 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000051`1970-11-03 01:00:00.0`1971-09-07 02:00:00.0`00000000000000000002`1970-01-13 01:00:00.0`1971-11-19 01:00:00.0`1971-09-17 02:00:00.0`00000000000000000002`20899`2012-06-25 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000im`1970-01-12 01:00:00.0`1972-03-25 01:00:00.0`00000000000000000004`1970-02-10 01:00:00.0`1971-11-26 01:00:00.0`1971-10-29 01:00:00.0`00000000000000000001`21417`2012-06-26 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007f`1970-10-14 01:00:00.0`1972-08-27 02:00:00.0`00000000000000000005`1970-02-01 01:00:00.0`1972-05-26 01:00:00.0`1972-03-17 01:00:00.0`00000000000000000002`20985`2012-07-03 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000oo`1970-08-30 02:00:00.0`1972-08-21 02:00:00.0`00000000000000000003`1970-02-16 01:00:00.0`1972-03-10 01:00:00.0`1972-02-01 01:00:00.0`00000000000000000001`21635`2012-06-21 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000oq`1970-08-01 02:00:00.0`1972-03-18 01:00:00.0`00000000000000000001`1970-03-03 01:00:00.0`1972-07-02 02:00:00.0`1971-09-01 02:00:00.0`00000000000000000002`21637`2012-07-09 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007o`1970-02-04 01:00:00.0`1972-02-27 01:00:00.0`00000000000000000002`1970-01-17 01:00:00.0`1972-05-28 02:00:00.0`1971-10-21 01:00:00.0`00000000000000000001`20994`2012-06-23 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000035`1970-09-14 02:00:00.0`1972-05-23 01:00:00.0`00000000000000000004`1970-01-30 01:00:00.0`1971-09-08 02:00:00.0`1972-04-08 01:00:00.0`00000000000000000002`20831`2012-06-12 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000jt`1970-11-22 01:00:00.0`1972-06-01 02:00:00.0`00000000000000000005`1970-04-09 01:00:00.0`1972-04-20 01:00:00.0`1971-11-07 01:00:00.0`00000000000000000001`21460`2012-07-06 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ag`1970-09-09 02:00:00.0`1971-12-21 01:00:00.0`00000000000000000003`1970-03-27 01:00:00.0`1971-09-29 01:00:00.0`1972-04-16 01:00:00.0`00000000000000000002`21094`2012-06-17 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000jb`1970-06-14 02:00:00.0`1972-09-09 02:00:00.0`00000000000000000001`1970-05-04 01:00:00.0`1971-12-08 01:00:00.0`1971-12-02 01:00:00.0`00000000000000000001`21442`2012-07-15 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000hn`1970-08-17 02:00:00.0`1972-08-30 02:00:00.0`00000000000000000002`1970-04-16 01:00:00.0`1972-06-28 02:00:00.0`1972-04-02 01:00:00.0`00000000000000000002`21382`2012-06-10 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000a6`1970-06-29 02:00:00.0`1972-03-28 01:00:00.0`00000000000000000004`1970-01-20 01:00:00.0`1971-08-31 02:00:00.0`1972-01-23 01:00:00.0`00000000000000000001`21084`2012-06-22 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000c3`1970-02-12 01:00:00.0`1972-08-31 02:00:00.0`00000000000000000005`1970-04-10 01:00:00.0`1971-09-25 02:00:00.0`1972-03-26 01:00:00.0`00000000000000000002`21153`2012-07-11 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000005v`1970-03-25 01:00:00.0`1972-05-22 01:00:00.0`00000000000000000003`1970-04-02 01:00:00.0`1972-07-31 02:00:00.0`1971-09-23 02:00:00.0`00000000000000000001`20929`2012-07-07 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000c9`1970-05-21 01:00:00.0`1972-03-31 01:00:00.0`00000000000000000001`1970-01-12 01:00:00.0`1971-12-19 01:00:00.0`1971-11-18 01:00:00.0`00000000000000000002`21159`2012-06-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000a7`1970-05-13 01:00:00.0`1972-09-10 02:00:00.0`00000000000000000002`1970-02-04 01:00:00.0`1972-09-03 02:00:00.0`1971-10-31 01:00:00.0`00000000000000000001`21085`2012-06-15 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ct`1970-12-08 01:00:00.0`1971-10-18 01:00:00.0`00000000000000000004`1970-02-12 01:00:00.0`1971-12-23 01:00:00.0`1971-12-29 01:00:00.0`00000000000000000002`21179`2012-07-18 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000on`1970-02-15 01:00:00.0`1972-05-21 01:00:00.0`00000000000000000005`1970-03-25 01:00:00.0`1971-10-16 01:00:00.0`1971-12-27 01:00:00.0`00000000000000000001`21634`2012-07-19 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000o0`1970-06-11 02:00:00.0`1971-12-04 01:00:00.0`00000000000000000003`1970-02-15 01:00:00.0`1972-03-30 01:00:00.0`1971-11-05 01:00:00.0`00000000000000000002`21611`2012-07-02 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007e`1970-05-31 02:00:00.0`1972-07-15 02:00:00.0`00000000000000000001`1970-02-09 01:00:00.0`1972-06-23 02:00:00.0`1971-11-27 01:00:00.0`00000000000000000001`20984`2012-06-28 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ny`1970-02-09 01:00:00.0`1972-05-04 01:00:00.0`00000000000000000002`1970-01-06 01:00:00.0`1972-02-18 01:00:00.0`1971-11-30 01:00:00.0`00000000000000000002`21609`2012-07-17 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000005y`1970-01-06 01:00:00.0`1972-09-27 02:00:00.0`00000000000000000004`1970-04-08 01:00:00.0`1972-04-23 01:00:00.0`1971-12-30 01:00:00.0`00000000000000000001`20932`2012-07-23 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ef`1970-05-11 01:00:00.0`1972-01-31 01:00:00.0`00000000000000000005`1970-02-26 01:00:00.0`1971-12-16 01:00:00.0`1972-01-22 01:00:00.0`00000000000000000002`21237`2012-06-20 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ah`1970-04-08 01:00:00.0`1972-02-23 01:00:00.0`00000000000000000003`1970-01-19 01:00:00.0`1972-08-24 02:00:00.0`1972-01-24 01:00:00.0`00000000000000000001`21095`2012-07-05 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000k1`1970-10-21 01:00:00.0`1972-03-22 01:00:00.0`00000000000000000001`1970-03-02 01:00:00.0`1972-06-04 02:00:00.0`1972-02-19 01:00:00.0`00000000000000000002`21468`2012-06-18 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000g8`1970-11-01 01:00:00.0`1972-06-10 02:00:00.0`00000000000000000002`1970-01-03 01:00:00.0`1972-03-08 01:00:00.0`1971-10-01 01:00:00.0`00000000000000000001`21331`2012-06-14 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000001d`1970-08-24 02:00:00.0`1972-08-11 02:00:00.0`00000000000000000004`1970-02-22 01:00:00.0`1971-11-11 01:00:00.0`1971-10-28 01:00:00.0`00000000000000000002`20767`2012-07-20 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007d`1970-02-26 01:00:00.0`1972-05-24 01:00:00.0`00000000000000000005`1970-03-11 01:00:00.0`1971-09-11 02:00:00.0`1971-12-03 01:00:00.0`00000000000000000001`20983`2012-07-16 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000n8`1970-09-16 02:00:00.0`1972-08-20 02:00:00.0`00000000000000000003`1970-04-05 01:00:00.0`1972-07-07 02:00:00.0`1971-10-24 01:00:00.0`00000000000000000002`21583`2012-07-22 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000f7`1970-06-12 02:00:00.0`1972-02-21 01:00:00.0`00000000000000000001`1970-01-25 01:00:00.0`1971-10-09 01:00:00.0`1971-10-27 01:00:00.0`00000000000000000001`21661`2012-06-13 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002o`1970-06-26 02:00:00.0`1972-05-03 01:00:00.0`00000000000000000002`1970-03-22 01:00:00.0`1971-09-30 01:00:00.0`1972-03-13 01:00:00.0`00000000000000000002`20814`2012-07-13 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000da`1970-01-19 01:00:00.0`1972-09-01 02:00:00.0`00000000000000000004`1970-03-04 01:00:00.0`1972-07-18 02:00:00.0`1971-10-20 01:00:00.0`00000000000000000001`21196`2012-07-21 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000008w`1970-03-02 01:00:00.0`1972-06-03 02:00:00.0`00000000000000000005`1970-05-02 01:00:00.0`1972-07-21 02:00:00.0`1972-02-16 01:00:00.0`00000000000000000002`21038`2012-06-11 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006w`1970-07-20 02:00:00.0`1972-02-11 01:00:00.0`00000000000000000003`1970-04-30 01:00:00.0`1972-09-04 02:00:00.0`1972-01-08 01:00:00.0`00000000000000000001`20966`2012-06-29 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ay`1970-06-05 02:00:00.0`1972-05-10 01:00:00.0`00000000000000000001`1970-03-09 01:00:00.0`1972-01-25 01:00:00.0`1971-11-01 01:00:00.0`00000000000000000002`21112`2012-06-27 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004a`1970-01-03 01:00:00.0`1972-02-20 01:00:00.0`00000000000000000002`1970-03-31 01:00:00.0`1972-02-03 01:00:00.0`1972-03-27 01:00:00.0`00000000000000000001`20872`2012-07-10 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004x`1970-02-22 01:00:00.0`1972-01-30 01:00:00.0`00000000000000000004`1970-04-03 01:00:00.0`1971-10-15 01:00:00.0`1971-10-07 01:00:00.0`00000000000000000002`20895`2012-06-30 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000fq`1970-12-10 01:00:00.0`1972-01-20 01:00:00.0`00000000000000000005`1970-05-03 01:00:00.0`1972-03-04 01:00:00.0`1972-03-15 01:00:00.0`00000000000000000001`21313`2012-07-01 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ge`1970-11-16 01:00:00.0`1971-12-14 01:00:00.0`00000000000000000003`1970-02-02 01:00:00.0`1972-06-12 02:00:00.0`1971-12-11 01:00:00.0`00000000000000000002`21337`2012-06-24 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000005p`1970-08-11 02:00:00.0`1971-09-16 02:00:00.0`00000000000000000001`1970-03-01 01:00:00.0`1972-06-09 02:00:00.0`1971-09-06 02:00:00.0`00000000000000000001`20923`2012-06-19 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007x`1970-03-11 01:00:00.0`1972-09-26 02:00:00.0`00000000000000000002`1970-04-06 01:00:00.0`1972-07-16 02:00:00.0`1972-02-28 01:00:00.0`00000000000000000002`21003`2012-07-12 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009n`1970-08-19 02:00:00.0`1972-01-05 01:00:00.0`00000000000000000004`1970-02-25 01:00:00.0`1972-05-30 02:00:00.0`1971-09-21 02:00:00.0`00000000000000000001`21065`2012-07-14 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000dg`1970-04-05 01:00:00.0`1972-06-26 02:00:00.0`00000000000000000005`1970-02-28 01:00:00.0`1971-10-30 01:00:00.0`1972-04-11 01:00:00.0`00000000000000000002`21202`2012-07-04 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000d8`1970-11-02 01:00:00.0`1972-03-06 01:00:00.0`00000000000000000003`1970-02-21 01:00:00.0`1972-05-01 01:00:00.0`1971-11-06 01:00:00.0`00000000000000000001`21194`2012-07-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007g`1970-12-11 01:00:00.0`1972-04-22 01:00:00.0`00000000000000000001`1970-03-05 01:00:00.0`1972-07-11 02:00:00.0`1972-03-12 01:00:00.0`00000000000000000002`20986`2012-06-16 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000fh`1970-08-05 02:00:00.0`1971-11-20 01:00:00.0`00000000000000000002`1970-02-08 01:00:00.0`1972-01-21 01:00:00.0`1971-09-24 02:00:00.0`00000000000000000001`21304`2012-06-25 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009w`1970-05-27 01:00:00.0`1971-12-22 01:00:00.0`00000000000000000004`1970-04-14 01:00:00.0`1972-09-05 02:00:00.0`1972-02-15 01:00:00.0`00000000000000000002`21074`2012-06-26 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004v`1970-07-29 02:00:00.0`1972-09-13 02:00:00.0`00000000000000000005`1970-01-08 01:00:00.0`1972-04-17 01:00:00.0`1972-04-13 01:00:00.0`00000000000000000001`20893`2012-07-03 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ea`1970-01-25 01:00:00.0`1972-07-04 02:00:00.0`00000000000000000003`1970-01-23 01:00:00.0`1971-09-15 02:00:00.0`1971-11-22 01:00:00.0`00000000000000000002`21232`2012-06-21 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006v`1970-03-22 01:00:00.0`1971-09-20 02:00:00.0`00000000000000000001`1970-03-10 01:00:00.0`1972-08-26 02:00:00.0`1972-02-12 01:00:00.0`00000000000000000001`20965`2012-07-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000a8`1970-03-04 01:00:00.0`1971-11-08 01:00:00.0`00000000000000000002`1970-01-26 01:00:00.0`1972-07-26 02:00:00.0`1972-04-03 01:00:00.0`00000000000000000002`21086`2012-06-23 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000dj`1970-12-06 01:00:00.0`1972-08-13 02:00:00.0`00000000000000000004`1970-03-26 01:00:00.0`1972-04-12 01:00:00.0`1971-10-12 01:00:00.0`00000000000000000001`21205`2012-06-12 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000fe`1970-05-02 01:00:00.0`1972-07-08 02:00:00.0`00000000000000000005`1970-02-13 01:00:00.0`1972-09-14 02:00:00.0`1971-12-17 01:00:00.0`00000000000000000002`21301`2012-07-06 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007q`1970-04-30 01:00:00.0`1971-11-04 01:00:00.0`00000000000000000003`1970-04-20 01:00:00.0`1972-05-17 01:00:00.0`1971-09-26 01:00:00.0`00000000000000000001`20996`2012-06-17 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004l`1970-03-09 01:00:00.0`1972-04-06 01:00:00.0`00000000000000000001`1970-01-28 01:00:00.0`1971-09-28 01:00:00.0`1971-11-28 01:00:00.0`00000000000000000002`20883`2012-07-15 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000072`1970-03-31 01:00:00.0`1972-09-30 02:00:00.0`00000000000000000002`1970-04-01 01:00:00.0`1972-02-05 01:00:00.0`1972-04-15 01:00:00.0`00000000000000000001`20972`2012-06-10 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000fa`1970-10-24 01:00:00.0`1972-04-18 01:00:00.0`00000000000000000004`1970-01-04 01:00:00.0`1971-12-06 01:00:00.0`1971-09-02 02:00:00.0`00000000000000000002`21664`2012-06-22 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004u`1970-11-11 01:00:00.0`1972-05-19 01:00:00.0`00000000000000000005`1970-03-20 01:00:00.0`1971-11-23 01:00:00.0`1971-11-16 01:00:00.0`00000000000000000001`20892`2012-07-11 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000dk`1970-04-03 01:00:00.0`1972-03-21 01:00:00.0`00000000000000000003`1970-01-11 01:00:00.0`1972-03-09 01:00:00.0`1971-09-09 02:00:00.0`00000000000000000002`21206`2012-07-07 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000g4`1970-05-03 01:00:00.0`1972-05-15 01:00:00.0`00000000000000000001`1970-04-12 01:00:00.0`1972-07-03 02:00:00.0`1972-03-11 01:00:00.0`00000000000000000001`21327`2012-06-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000gc`1970-05-26 01:00:00.0`1971-11-13 01:00:00.0`00000000000000000002`1970-04-23 01:00:00.0`1972-08-18 02:00:00.0`1971-12-09 01:00:00.0`00000000000000000002`21335`2012-06-15 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000049`1970-05-28 01:00:00.0`1972-05-06 01:00:00.0`00000000000000000004`1970-02-07 01:00:00.0`1971-12-31 01:00:00.0`1972-01-18 01:00:00.0`00000000000000000001`20871`2012-07-18 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000e6`1970-10-16 01:00:00.0`1972-08-23 02:00:00.0`00000000000000000005`1970-03-13 01:00:00.0`1972-02-17 01:00:00.0`1971-12-20 01:00:00.0`00000000000000000002`21228`2012-07-19 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000003z`1970-06-23 02:00:00.0`1972-05-09 01:00:00.0`00000000000000000003`1970-03-21 01:00:00.0`1971-12-13 01:00:00.0`1971-10-06 01:00:00.0`00000000000000000001`20861`2012-07-02 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000j7`1970-02-02 01:00:00.0`1971-11-03 01:00:00.0`00000000000000000001`1970-02-06 01:00:00.0`1972-08-14 02:00:00.0`1971-11-09 01:00:00.0`00000000000000000002`21438`2012-06-28 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ml`1970-03-01 01:00:00.0`1972-05-08 01:00:00.0`00000000000000000002`1970-05-01 01:00:00.0`1971-09-18 02:00:00.0`1972-04-05 01:00:00.0`00000000000000000001`21560`2012-07-17 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000j8`1970-04-06 01:00:00.0`1972-01-29 01:00:00.0`00000000000000000004`1970-04-04 01:00:00.0`1971-12-07 01:00:00.0`1971-11-17 01:00:00.0`00000000000000000002`21439`2012-07-23 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000nb`1970-02-25 01:00:00.0`1972-10-15 01:00:00.0`00000000000000000005`1970-01-05 01:00:00.0`1972-07-25 02:00:00.0`1971-10-05 01:00:00.0`00000000000000000001`21586`2012-06-20 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000hd`1970-02-28 01:00:00.0`1971-09-27 01:00:00.0`00000000000000000003`1970-04-15 01:00:00.0`1971-11-29 01:00:00.0`1971-12-28 01:00:00.0`00000000000000000002`21372`2012-07-05 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002y`1970-11-15 01:00:00.0`1972-03-16 01:00:00.0`00000000000000000001`1970-04-18 01:00:00.0`1972-08-12 02:00:00.0`1971-12-01 01:00:00.0`00000000000000000001`20824`2012-06-18 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ki`1970-07-16 02:00:00.0`1972-01-06 01:00:00.0`00000000000000000002`1970-02-18 01:00:00.0`1972-01-28 01:00:00.0`1972-03-20 01:00:00.0`00000000000000000002`21485`2012-06-14 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000h`1970-02-21 01:00:00.0`1972-07-22 02:00:00.0`00000000000000000004`1970-05-05 01:00:00.0`1972-02-13 01:00:00.0`1971-09-03 02:00:00.0`00000000000000000001`21278`2012-07-20 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ca`1970-11-14 01:00:00.0`1971-11-19 01:00:00.0`00000000000000000005`1970-03-19 01:00:00.0`1972-07-01 02:00:00.0`1971-12-12 01:00:00.0`00000000000000000002`21160`2012-07-16 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ax`1970-06-20 02:00:00.0`1971-11-26 01:00:00.0`00000000000000000003`1970-03-29 01:00:00.0`1971-09-10 02:00:00.0`1972-01-15 01:00:00.0`00000000000000000001`21111`2012-07-22 02:00:00.0`2013-05-08 02:00:00.0
