0000000000000000003j`308`00000000000000000325`0000000000000000013n`4814`2013-02-04 01:00:00.0`1428
0000000000000000007n`354`000000000000000001c7`000000000000000003cp`4979`2013-02-02 01:00:00.0`4346
0000000000000000002f`123`0000000000000000048k`00000000000000000a20`4771`2013-02-03 01:00:00.0`13033
0000000000000000006s`171`000000000000000001ri`0000000000000000089l`4948`2013-02-05 01:00:00.0`10714
00000000000000000082`410`000000000000000006ga`00000000000000000735`4994`2013-02-06 01:00:00.0`9186
000000000000000000d9`536`000000000000000006f9`00000000000000000bbp`5181`2013-02-04 01:00:00.0`14678
00000000000000000086`105`000000000000000004sj`00000000000000000dx7`4998`2013-02-02 01:00:00.0`18044
000000000000000000g5`350`000000000000000002bt`000000000000000006qa`6209`2013-02-03 01:00:00.0`8723
00000000000000000073`19`0000000000000000018i`00000000000000000885`4959`2013-02-05 01:00:00.0`10662
000000000000000000g0`494`00000000000000000778`00000000000000000bzh`6204`2013-02-06 01:00:00.0`15534
000000000000000000db`99`00000000000000000279`000000000000000001cn`5183`2013-02-04 01:00:00.0`1752
0000000000000000009m`330`000000000000000000yk`00000000000000000axm`5050`2013-02-02 01:00:00.0`14171
0000000000000000001h`508`000000000000000000sv`00000000000000000d6f`6292`2013-02-03 01:00:00.0`17080
000000000000000000a9`91`000000000000000005nf`00000000000000000aao`5073`2013-02-05 01:00:00.0`13345
000000000000000000e9`348`0000000000000000002q`0000000000000000050w`6141`2013-02-06 01:00:00.0`6513
00000000000000000065`151`000000000000000007gn`00000000000000000bg5`4925`2013-02-04 01:00:00.0`14838
000000000000000000jh`167`000000000000000003yz`000000000000000008zh`6129`2013-02-02 01:00:00.0`11646
0000000000000000001s`306`000000000000000005qc`00000000000000000dw6`6303`2013-02-03 01:00:00.0`18007
000000000000000000i7`11`0000000000000000009i`00000000000000000djp`476`2013-02-05 01:00:00.0`17558
000000000000000000gn`286`000000000000000006qm`000000000000000005ld`6227`2013-02-06 01:00:00.0`7250
000000000000000000c7`373`000000000000000000ub`00000000000000000dnp`5143`2013-02-04 01:00:00.0`17702
0000000000000000008r`375`000000000000000000oz`000000000000000007x6`5019`2013-02-02 01:00:00.0`10267
0000000000000000003a`241`000000000000000004ea`000000000000000006bf`4805`2013-02-03 01:00:00.0`8188
00000000000000000015`212`000000000000000000de`000000000000000004qx`6280`2013-02-05 01:00:00.0`6154
0000000000000000001l`467`0000000000000000027i`0000000000000000021f`6296`2013-02-06 01:00:00.0`2644
000000000000000000d5`34`000000000000000003ys`000000000000000005hf`5177`2013-02-04 01:00:00.0`7108
0000000000000000005a`256`000000000000000007nu`000000000000000001fq`4877`2013-02-02 01:00:00.0`1863
00000000000000000089`517`000000000000000002b0`000000000000000002ea`5001`2013-02-03 01:00:00.0`3107
000000000000000000ib`325`000000000000000003ol`000000000000000000mf`480`2013-02-05 01:00:00.0`808
000000000000000000eb`378`000000000000000002ai`000000000000000001jj`6143`2013-02-06 01:00:00.0`2000
0000000000000000007l`251`000000000000000005x8`00000000000000000bbe`4977`2013-02-04 01:00:00.0`14667
0000000000000000000z`472`000000000000000001qw`000000000000000005m6`3916`2013-02-02 01:00:00.0`7279
000000000000000000cl`164`0000000000000000079g`00000000000000000ccm`5157`2013-02-03 01:00:00.0`16007
000000000000000000iv`228`00000000000000000121`0000000000000000084f`500`2013-02-05 01:00:00.0`10528
000000000000000000dx`179`000000000000000004ui`0000000000000000048p`5205`2013-02-06 01:00:00.0`5498
000000000000000000id`42`000000000000000003a2`00000000000000000cuj`482`2013-02-04 01:00:00.0`16652
0000000000000000000x`83`000000000000000006s5`0000000000000000050i`3914`2013-02-02 01:00:00.0`6499
00000000000000000032`140`000000000000000002qr`00000000000000000c0u`4797`2013-02-03 01:00:00.0`15583
000000000000000000jj`132`000000000000000006px`00000000000000000d0p`6131`2013-02-05 01:00:00.0`16874
00000000000000000038`405`000000000000000005sr`00000000000000000cjw`4803`2013-02-06 01:00:00.0`16269
000000000000000000ho`440`000000000000000004lj`00000000000000000cte`6264`2013-02-04 01:00:00.0`16611
000000000000000000aw`341`000000000000000006rb`0000000000000000015e`5096`2013-02-02 01:00:00.0`1491
0000000000000000002u`464`000000000000000004aw`00000000000000000e0o`4789`2013-02-03 01:00:00.0`18169
000000000000000000hm`526`000000000000000003su`000000000000000007dz`6262`2013-02-05 01:00:00.0`9576
0000000000000000009g`408`00000000000000000440`00000000000000000d6h`5044`2013-02-06 01:00:00.0`17082
000000000000000000f2`518`000000000000000006gd`000000000000000001aj`6170`2013-02-04 01:00:00.0`1676
0000000000000000003h`351`000000000000000004cp`0000000000000000044a`4812`2013-02-02 01:00:00.0`5339
00000000000000000067`45`000000000000000004zq`0000000000000000041y`4927`2013-02-03 01:00:00.0`5255
000000000000000000bb`161`000000000000000004kr`00000000000000000e08`5111`2013-02-05 01:00:00.0`18153
000000000000000000do`150`000000000000000003md`000000000000000006df`5196`2013-02-06 01:00:00.0`8260
000000000000000000j0`500`000000000000000006mx`0000000000000000072e`505`2013-02-04 01:00:00.0`9159
000000000000000000hj`506`000000000000000005ig`00000000000000000ch6`6259`2013-02-02 01:00:00.0`16171
0000000000000000007a`39`000000000000000005je`00000000000000000a1r`4966`2013-02-03 01:00:00.0`13024
000000000000000000ex`5`0000000000000000016z`000000000000000001ni`6165`2013-02-05 01:00:00.0`2143
0000000000000000003i`130`000000000000000002x1`000000000000000004my`4813`2013-02-06 01:00:00.0`6011
0000000000000000006x`353`000000000000000006n9`00000000000000000czl`4953`2013-02-04 01:00:00.0`16834
000000000000000000bo`97`000000000000000005mb`000000000000000009jc`5124`2013-02-02 01:00:00.0`12361
000000000000000000av`504`000000000000000006sx`00000000000000000bev`5095`2013-02-03 01:00:00.0`14792
00000000000000000024`293`000000000000000003my`0000000000000000069v`4760`2013-02-05 01:00:00.0`8132
000000000000000000b0`304`00000000000000000397`00000000000000000ag9`5100`2013-02-06 01:00:00.0`13546
0000000000000000005q`449`0000000000000000017g`000000000000000004lf`4893`2013-02-04 01:00:00.0`5956
0000000000000000008n`235`000000000000000004uf`00000000000000000cn6`5015`2013-02-02 01:00:00.0`16387
0000000000000000000e`56`0000000000000000021m`000000000000000000pg`4916`2013-02-03 01:00:00.0`917
000000000000000000a4`447`000000000000000004a2`000000000000000007dk`5068`2013-02-05 01:00:00.0`9561
000000000000000000an`523`000000000000000004x2`00000000000000000adn`5087`2013-02-06 01:00:00.0`13452
000000000000000000gs`481`000000000000000003bb`00000000000000000das`6232`2013-02-04 01:00:00.0`17237
000000000000000000ft`398`000000000000000007mq`000000000000000006pi`6197`2013-02-02 01:00:00.0`8695
000000000000000000ik`258`0000000000000000014t`000000000000000002zx`489`2013-02-03 01:00:00.0`3886
0000000000000000005z`162`0000000000000000024e`00000000000000000b1n`4919`2013-02-05 01:00:00.0`14316
000000000000000000f5`176`000000000000000003v7`000000000000000005lp`6173`2013-02-06 01:00:00.0`7262
00000000000000000018`540`000000000000000005b6`000000000000000000vh`6283`2013-02-04 01:00:00.0`1134
0000000000000000003r`386`0000000000000000054e`000000000000000008xn`4822`2013-02-02 01:00:00.0`11580
000000000000000000df`365`000000000000000004wc`000000000000000001ki`5187`2013-02-03 01:00:00.0`2035
000000000000000000ci`409`000000000000000004dz`00000000000000000c1f`5154`2013-02-05 01:00:00.0`15604
000000000000000000gp`544`000000000000000001gn`00000000000000000alq`6229`2013-02-06 01:00:00.0`13743
000000000000000000dn`18`000000000000000002lk`000000000000000001d4`5195`2013-02-04 01:00:00.0`1769
000000000000000000ia`468`000000000000000005w7`000000000000000005h6`479`2013-02-02 01:00:00.0`7099
0000000000000000003s`60`000000000000000000pr`00000000000000000dmp`4823`2013-02-03 01:00:00.0`17666
000000000000000000e5`200`000000000000000001qj`000000000000000001k9`6137`2013-02-05 01:00:00.0`2026
00000000000000000039`155`000000000000000002s8`00000000000000000335`4804`2013-02-06 01:00:00.0`4002
0000000000000000000f`489`0000000000000000023k`000000000000000005tb`4917`2013-02-04 01:00:00.0`7536
000000000000000000au`2`0000000000000000044y`0000000000000000086q`5094`2013-02-02 01:00:00.0`10611
0000000000000000001e`52`000000000000000000q2`000000000000000008wp`6289`2013-02-03 01:00:00.0`11546
00000000000000000083`343`000000000000000004r9`000000000000000000uh`4995`2013-02-05 01:00:00.0`1098
000000000000000000dz`319`000000000000000007rp`000000000000000007mm`5207`2013-02-06 01:00:00.0`9887
000000000000000000i8`222`000000000000000000jx`00000000000000000a76`477`2013-02-04 01:00:00.0`13219
000000000000000000e1`69`000000000000000004cf`000000000000000008mk`6133`2013-02-02 01:00:00.0`11181
0000000000000000000d`230`0000000000000000071w`00000000000000000487`4915`2013-02-03 01:00:00.0`5480
0000000000000000009e`94`000000000000000000rt`00000000000000000ay4`5042`2013-02-05 01:00:00.0`14189
000000000000000000cm`426`000000000000000000p5`000000000000000004l1`5158`2013-02-06 01:00:00.0`5942
000000000000000000jl`411`000000000000000005xh`00000000000000000a4h`6278`2013-02-04 01:00:00.0`13122
0000000000000000004o`361`0000000000000000028v`000000000000000000y5`4855`2013-02-02 01:00:00.0`1230
00000000000000000098`305`000000000000000003fd`00000000000000000bo0`5036`2013-02-03 01:00:00.0`15121
000000000000000000fk`344`0000000000000000026i`000000000000000005jc`6188`2013-02-05 01:00:00.0`7177
000000000000000000c2`474`000000000000000000s4`000000000000000003c1`5138`2013-02-06 01:00:00.0`4322
00000000000000000055`216`0000000000000000065j`000000000000000009se`4872`2013-02-04 01:00:00.0`12687
000000000000000000fm`382`000000000000000000vi`000000000000000007b6`6190`2013-02-02 01:00:00.0`9475
000000000000000000di`146`000000000000000007e8`00000000000000000cbh`5190`2013-02-03 01:00:00.0`15966
000000000000000000eo`209`0000000000000000006s`00000000000000000dg5`6156`2013-02-05 01:00:00.0`17430
000000000000000000gz`389`000000000000000000id`00000000000000000dng`6239`2013-02-06 01:00:00.0`17693
0000000000000000009v`24`000000000000000007fv`000000000000000003kq`5059`2013-02-04 01:00:00.0`4635
00000000000000000045`80`000000000000000001i4`000000000000000002ny`4836`2013-02-02 01:00:00.0`3455
000000000000000000d1`62`0000000000000000050c`000000000000000003w3`5173`2013-02-03 01:00:00.0`5044
0000000000000000002e`543`000000000000000000x5`000000000000000009y5`4770`2013-02-05 01:00:00.0`12894
00000000000000000062`339`00000000000000000634`000000000000000004rg`4922`2013-02-06 01:00:00.0`6173
000000000000000000hb`121`000000000000000006tj`000000000000000009um`6251`2013-02-04 01:00:00.0`12767
0000000000000000001i`119`000000000000000001b4`000000000000000004bg`6293`2013-02-02 01:00:00.0`5597
000000000000000000az`67`000000000000000003wo`00000000000000000b1l`5099`2013-02-03 01:00:00.0`14314
00000000000000000050`89`000000000000000002pk`0000000000000000012i`4867`2013-02-05 01:00:00.0`1387
000000000000000000hw`296`000000000000000001cw`0000000000000000029j`6272`2013-02-06 01:00:00.0`2936
000000000000000000go`314`0000000000000000033e`000000000000000007wp`6228`2013-02-04 01:00:00.0`10250
000000000000000000cx`92`000000000000000000q0`000000000000000003f2`5169`2013-02-02 01:00:00.0`4431
000000000000000000f1`374`000000000000000000z1`000000000000000006y7`6169`2013-02-03 01:00:00.0`9008
000000000000000000cq`122`000000000000000003z5`00000000000000000doe`5162`2013-02-05 01:00:00.0`17727
00000000000000000006`145`000000000000000000l7`0000000000000000065g`4908`2013-02-06 01:00:00.0`7973
0000000000000000004c`147`000000000000000003fv`0000000000000000040s`4843`2013-02-04 01:00:00.0`5213
0000000000000000000k`490`0000000000000000060h`000000000000000009mo`3901`2013-02-02 01:00:00.0`12481
000000000000000000eg`288`0000000000000000013g`000000000000000000w9`6148`2013-02-03 01:00:00.0`1162
000000000000000000b7`425`000000000000000002zo`000000000000000004q8`5107`2013-02-05 01:00:00.0`6129
000000000000000000as`173`000000000000000003h8`000000000000000000ts`5092`2013-02-06 01:00:00.0`1073
000000000000000000ii`462`000000000000000005if`00000000000000000a92`487`2013-02-04 01:00:00.0`13287
0000000000000000004j`531`000000000000000007sn`00000000000000000bnw`4850`2013-02-02 01:00:00.0`15117
0000000000000000005m`32`0000000000000000051p`000000000000000001fp`4889`2013-02-03 01:00:00.0`1862
0000000000000000005r`443`000000000000000005fa`000000000000000006we`4894`2013-02-05 01:00:00.0`8943
0000000000000000009d`419`000000000000000000xl`00000000000000000457`5041`2013-02-06 01:00:00.0`5372
000000000000000000j6`59`000000000000000001co`00000000000000000099`511`2013-02-04 01:00:00.0`334
0000000000000000007u`525`000000000000000000t6`000000000000000000y3`4986`2013-02-02 01:00:00.0`1228
0000000000000000007h`533`000000000000000003ni`00000000000000000585`4973`2013-02-03 01:00:00.0`6774
00000000000000000068`95`000000000000000003xs`000000000000000001a3`4928`2013-02-05 01:00:00.0`1660
00000000000000000022`452`000000000000000001ax`0000000000000000014q`4758`2013-02-06 01:00:00.0`1467
000000000000000000g7`495`000000000000000006qe`000000000000000001km`6211`2013-02-04 01:00:00.0`2039
0000000000000000000n`522`000000000000000005oo`000000000000000002pf`3904`2013-02-02 01:00:00.0`3508
000000000000000000gm`455`000000000000000002bl`000000000000000003w7`6226`2013-02-03 01:00:00.0`5048
000000000000000000bh`459`000000000000000006aj`000000000000000000vs`5117`2013-02-05 01:00:00.0`1145
000000000000000000i0`521`000000000000000003hh`000000000000000004iy`6276`2013-02-06 01:00:00.0`5867
000000000000000000jk`429`0000000000000000061s`0000000000000000075h`6132`2013-02-04 01:00:00.0`9270
0000000000000000003y`55`000000000000000006xe`00000000000000000ad4`4829`2013-02-02 01:00:00.0`13433
000000000000000000ih`421`000000000000000005rt`0000000000000000067m`486`2013-02-03 01:00:00.0`8051
0000000000000000003t`58`000000000000000007zg`000000000000000004if`4824`2013-02-05 01:00:00.0`5848
000000000000000000ev`499`00000000000000000371`00000000000000000bis`6163`2013-02-06 01:00:00.0`14933
000000000000000000c6`318`000000000000000001m4`00000000000000000ad8`5142`2013-02-04 01:00:00.0`13437
00000000000000000081`196`000000000000000004tl`000000000000000009zp`4993`2013-02-02 01:00:00.0`12950
000000000000000000cj`51`000000000000000002nm`000000000000000008eq`5155`2013-02-03 01:00:00.0`10899
000000000000000000hf`317`000000000000000001d2`000000000000000008qm`6255`2013-02-05 01:00:00.0`11327
0000000000000000004e`170`0000000000000000036e`00000000000000000bmf`4845`2013-02-06 01:00:00.0`15064
00000000000000000020`384`000000000000000007e5`00000000000000000dl9`4756`2013-02-04 01:00:00.0`17614
0000000000000000006o`271`000000000000000007oz`000000000000000004rt`4944`2013-02-02 01:00:00.0`6186
00000000000000000056`246`000000000000000003a4`000000000000000005rm`4873`2013-02-03 01:00:00.0`7475
000000000000000000h8`342`0000000000000000054y`000000000000000006oe`6248`2013-02-05 01:00:00.0`8655
000000000000000000ap`131`000000000000000005pz`0000000000000000076e`5089`2013-02-06 01:00:00.0`9303
000000000000000000ba`379`000000000000000000mv`000000000000000001g3`5110`2013-02-04 01:00:00.0`1876
000000000000000000cy`63`000000000000000005yc`0000000000000000038u`5170`2013-02-02 01:00:00.0`4207
00000000000000000008`210`000000000000000003ay`00000000000000000dr2`4910`2013-02-03 01:00:00.0`17823
0000000000000000005s`415`000000000000000000gq`000000000000000009vf`4895`2013-02-05 01:00:00.0`12796
000000000000000000a3`38`000000000000000001xo`0000000000000000030d`5067`2013-02-06 01:00:00.0`3902
0000000000000000009x`463`000000000000000005c6`00000000000000000d7w`5061`2013-02-04 01:00:00.0`17133
0000000000000000005l`198`000000000000000007rt`00000000000000000100`4888`2013-02-02 01:00:00.0`1297
00000000000000000051`103`0000000000000000024y`00000000000000000aif`4868`2013-02-03 01:00:00.0`13624
000000000000000000im`7`0000000000000000028m`000000000000000009ak`491`2013-02-05 01:00:00.0`12045
0000000000000000007f`182`000000000000000001qv`00000000000000000b8h`4971`2013-02-06 01:00:00.0`14562
0000000000000000007o`302`000000000000000007ad`000000000000000005e2`4980`2013-02-04 01:00:00.0`6987
00000000000000000035`334`000000000000000006ir`00000000000000000c7r`4800`2013-02-02 01:00:00.0`15832
000000000000000000ag`22`000000000000000007cd`00000000000000000b8l`5080`2013-02-03 01:00:00.0`14566
000000000000000000jb`225`000000000000000002cl`000000000000000008s4`4782`2013-02-05 01:00:00.0`11381
000000000000000000hn`329`000000000000000003d3`000000000000000009ru`6263`2013-02-06 01:00:00.0`12667
000000000000000000a6`482`000000000000000001yp`000000000000000009wv`5070`2013-02-04 01:00:00.0`12848
000000000000000000c3`424`000000000000000003bd`000000000000000006up`5139`2013-02-02 01:00:00.0`8882
0000000000000000005v`68`0000000000000000002i`000000000000000007iy`4898`2013-02-03 01:00:00.0`9755
000000000000000000c9`512`000000000000000002in`00000000000000000cfs`5145`2013-02-05 01:00:00.0`16121
000000000000000000a7`195`000000000000000002be`000000000000000000pn`5071`2013-02-06 01:00:00.0`924
000000000000000000ct`25`000000000000000002z2`00000000000000000asw`5165`2013-02-04 01:00:00.0`14001
0000000000000000007e`485`000000000000000002e3`000000000000000001wc`4970`2013-02-02 01:00:00.0`2461
0000000000000000005y`502`000000000000000001i3`000000000000000004w6`4918`2013-02-03 01:00:00.0`6343
000000000000000000ef`328`000000000000000004wa`000000000000000001ci`6147`2013-02-05 01:00:00.0`1747
000000000000000000ah`456`0000000000000000050o`00000000000000000csx`5081`2013-02-06 01:00:00.0`16594
000000000000000000g8`511`000000000000000000wu`00000000000000000bve`6212`2013-02-04 01:00:00.0`15387
0000000000000000001d`169`000000000000000000jf`000000000000000006r1`6288`2013-02-02 01:00:00.0`8750
0000000000000000007d`358`000000000000000004aq`00000000000000000d9n`4969`2013-02-03 01:00:00.0`17196
000000000000000000f7`227`000000000000000006rq`000000000000000004ri`6175`2013-02-05 01:00:00.0`6175
0000000000000000002o`84`000000000000000000io`00000000000000000cbf`4780`2013-02-06 01:00:00.0`15964
000000000000000000da`166`00000000000000000504`00000000000000000753`5182`2013-02-04 01:00:00.0`9256
0000000000000000008w`280`000000000000000006lu`00000000000000000btn`5024`2013-02-02 01:00:00.0`15324
0000000000000000006w`217`000000000000000007nq`0000000000000000067r`4952`2013-02-03 01:00:00.0`8056
000000000000000000ay`387`000000000000000001k4`000000000000000008gm`5098`2013-02-05 01:00:00.0`10967
0000000000000000004a`281`000000000000000006r3`000000000000000001jv`4841`2013-02-06 01:00:00.0`2012
0000000000000000004x`243`000000000000000007zx`00000000000000000as8`4864`2013-02-04 01:00:00.0`13977
000000000000000000fq`264`000000000000000006db`000000000000000004gq`6194`2013-02-02 01:00:00.0`5787
000000000000000000ge`43`000000000000000002uj`0000000000000000004q`6218`2013-02-03 01:00:00.0`171
0000000000000000005p`109`000000000000000005bf`0000000000000000020s`4892`2013-02-05 01:00:00.0`2621
0000000000000000007x`27`000000000000000001wn`000000000000000003ks`4989`2013-02-06 01:00:00.0`4637
0000000000000000009n`90`000000000000000005mv`000000000000000004pe`5051`2013-02-04 01:00:00.0`6099
000000000000000000dg`322`00000000000000000675`000000000000000009ov`5188`2013-02-02 01:00:00.0`12560
000000000000000000d8`300`0000000000000000069q`000000000000000004fj`5180`2013-02-03 01:00:00.0`5744
0000000000000000007g`229`0000000000000000044b`000000000000000004uv`4972`2013-02-05 01:00:00.0`6296
000000000000000000fh`427`000000000000000004sb`000000000000000005d8`6185`2013-02-06 01:00:00.0`6957
0000000000000000009w`3`000000000000000000u1`000000000000000000tv`5060`2013-02-04 01:00:00.0`1076
0000000000000000004v`78`000000000000000004gp`000000000000000000o8`4862`2013-02-02 01:00:00.0`873
000000000000000000ea`10`000000000000000000os`000000000000000008i2`6142`2013-02-03 01:00:00.0`11019
0000000000000000006v`260`000000000000000002qf`000000000000000001ai`4951`2013-02-05 01:00:00.0`1675
000000000000000000a8`194`000000000000000007jl`000000000000000003xk`5072`2013-02-06 01:00:00.0`5097
000000000000000000dj`333`0000000000000000062d`000000000000000007i3`5191`2013-02-04 01:00:00.0`9724
000000000000000000fe`101`000000000000000001s1`000000000000000000j6`6182`2013-02-02 01:00:00.0`691
0000000000000000007q`345`000000000000000003qi`0000000000000000064s`4982`2013-02-03 01:00:00.0`7949
0000000000000000004l`141`000000000000000001wd`00000000000000000c7w`4852`2013-02-05 01:00:00.0`15837
00000000000000000072`470`00000000000000000079`0000000000000000027x`4958`2013-02-06 01:00:00.0`2878
000000000000000000fa`112`000000000000000006hd`00000000000000000bin`6178`2013-02-04 01:00:00.0`14928
0000000000000000004u`37`000000000000000007n5`000000000000000009fm`4861`2013-02-02 01:00:00.0`12227
000000000000000000dk`516`000000000000000000yb`00000000000000000c9x`5192`2013-02-03 01:00:00.0`15910
000000000000000000g4`299`000000000000000007bz`000000000000000006zq`6208`2013-02-05 01:00:00.0`9063
000000000000000000gc`324`000000000000000006wc`00000000000000000dq0`6216`2013-02-06 01:00:00.0`17785
00000000000000000049`352`000000000000000006y5`000000000000000002rz`4840`2013-02-04 01:00:00.0`3600
000000000000000000e6`71`000000000000000001wz`0000000000000000044v`6138`2013-02-02 01:00:00.0`5360
0000000000000000003z`219`000000000000000000o4`00000000000000000789`4830`2013-02-03 01:00:00.0`9370
000000000000000000j7`79`000000000000000007r6`000000000000000008wk`512`2013-02-05 01:00:00.0`11541
000000000000000000j8`36`000000000000000006vh`000000000000000006e6`513`2013-02-06 01:00:00.0`8287
000000000000000000hd`120`0000000000000000061d`000000000000000003z4`6253`2013-02-04 01:00:00.0`5153
0000000000000000002y`93`000000000000000001g8`000000000000000009s5`4793`2013-02-02 01:00:00.0`12678
0000000000000000000h`400`000000000000000006t9`000000000000000005i6`3898`2013-02-03 01:00:00.0`7135
000000000000000000ca`310`00000000000000000478`00000000000000000155`5146`2013-02-05 01:00:00.0`1482
000000000000000000ax`203`000000000000000007sb`0000000000000000034u`5097`2013-02-06 01:00:00.0`4063
0000000000000000003k`233`000000000000000006ox`000000000000000000gn`4815`2013-02-04 01:00:00.0`600
0000000000000000008d`4`000000000000000007z3`00000000000000000b20`5005`2013-02-02 01:00:00.0`14329
000000000000000000ij`104`000000000000000000rn`00000000000000000cm1`488`2013-02-03 01:00:00.0`16346
00000000000000000059`335`000000000000000001y4`000000000000000000xc`4876`2013-02-05 01:00:00.0`1201
000000000000000000hi`444`000000000000000004iq`00000000000000000b6p`6258`2013-02-06 01:00:00.0`14498
0000000000000000006k`445`000000000000000003qy`000000000000000006ax`4940`2013-02-04 01:00:00.0`8170
0000000000000000002a`471`000000000000000003aw`000000000000000001fv`4766`2013-02-02 01:00:00.0`1868
00000000000000000036`138`0000000000000000040m`00000000000000000722`4801`2013-02-03 01:00:00.0`9147
000000000000000000ak`460`0000000000000000048o`00000000000000000a8i`5084`2013-02-05 01:00:00.0`13267
000000000000000000gi`188`000000000000000002mt`000000000000000007xg`6222`2013-02-06 01:00:00.0`10277
0000000000000000008l`183`0000000000000000020p`00000000000000000dod`5013`2013-02-04 01:00:00.0`17726
0000000000000000000l`432`000000000000000003aa`00000000000000000c5s`3902`2013-02-02 01:00:00.0`15761
000000000000000000f6`133`0000000000000000058u`00000000000000000ani`6174`2013-02-03 01:00:00.0`13807
0000000000000000001y`431`000000000000000004q9`000000000000000007yx`4754`2013-02-05 01:00:00.0`10330
0000000000000000009p`107`000000000000000004mb`000000000000000000dp`5053`2013-02-06 01:00:00.0`494
0000000000000000008p`292`0000000000000000075q`0000000000000000076w`5017`2013-02-04 01:00:00.0`9321
0000000000000000001u`529`000000000000000001h8`0000000000000000002y`6305`2013-02-02 01:00:00.0`107
000000000000000000jn`418`00000000000000000422`000000000000000005v2`4752`2013-02-03 01:00:00.0`7599
00000000000000000064`48`000000000000000004xv`00000000000000000az2`4924`2013-02-05 01:00:00.0`14223
000000000000000000ir`239`0000000000000000052u`000000000000000006ww`496`2013-02-06 01:00:00.0`8961
000000000000000000b1`160`0000000000000000009y`00000000000000000dnn`5101`2013-02-04 01:00:00.0`17700
0000000000000000006g`124`000000000000000004g2`0000000000000000067v`4936`2013-02-02 01:00:00.0`8060
000000000000000000c5`197`000000000000000007hz`000000000000000004ju`5141`2013-02-03 01:00:00.0`5899
0000000000000000007b`77`000000000000000005ou`00000000000000000032`4967`2013-02-05 01:00:00.0`111
0000000000000000005o`283`000000000000000006a1`000000000000000009u7`4891`2013-02-06 01:00:00.0`12752
00000000000000000077`295`000000000000000000vp`00000000000000000ax9`4963`2013-02-04 01:00:00.0`14158
000000000000000000iw`475`000000000000000000nl`00000000000000000cv9`501`2013-02-02 01:00:00.0`16678
000000000000000000en`242`0000000000000000047g`00000000000000000cju`6155`2013-02-03 01:00:00.0`16267
000000000000000000g9`238`000000000000000003iz`000000000000000001jl`6213`2013-02-05 01:00:00.0`2002
00000000000000000023`134`000000000000000004qt`00000000000000000c93`4759`2013-02-06 01:00:00.0`15880
0000000000000000006y`457`0000000000000000051d`000000000000000007lv`4954`2013-02-04 01:00:00.0`9860
000000000000000000ce`178`000000000000000005h7`00000000000000000cxb`5150`2013-02-02 01:00:00.0`16752
000000000000000000dt`257`000000000000000006f0`000000000000000004vt`5201`2013-02-03 01:00:00.0`6330
0000000000000000009z`184`000000000000000002se`000000000000000003hi`5063`2013-02-05 01:00:00.0`4519
00000000000000000071`277`000000000000000003xw`00000000000000000cdi`4957`2013-02-06 01:00:00.0`16039
000000000000000000ek`139`000000000000000004wh`000000000000000006hf`6152`2013-02-04 01:00:00.0`8404
000000000000000000e3`127`000000000000000007gp`0000000000000000010h`6135`2013-02-02 01:00:00.0`1314
0000000000000000001t`275`000000000000000005di`00000000000000000dop`6304`2013-02-03 01:00:00.0`17738
000000000000000000ix`87`000000000000000004yo`000000000000000008tm`502`2013-02-05 01:00:00.0`11435
000000000000000000fd`244`000000000000000006b3`000000000000000000j4`6181`2013-02-06 01:00:00.0`689
00000000000000000070`290`000000000000000003v4`000000000000000008vs`4956`2013-02-04 01:00:00.0`11513
000000000000000000du`477`000000000000000001m3`000000000000000008xl`5202`2013-02-02 01:00:00.0`11578
000000000000000000i3`294`000000000000000004mv`00000000000000000172`472`2013-02-03 01:00:00.0`1551
00000000000000000048`255`0000000000000000027s`000000000000000006nj`4839`2013-02-05 01:00:00.0`8624
000000000000000000bg`479`000000000000000001ji`000000000000000002oo`5116`2013-02-06 01:00:00.0`3481
000000000000000000ha`346`000000000000000005oi`00000000000000000c3o`6250`2013-02-04 01:00:00.0`15685
0000000000000000000s`53`000000000000000007oi`00000000000000000e12`3909`2013-02-02 01:00:00.0`18183
0000000000000000005j`369`000000000000000006sc`0000000000000000012x`4886`2013-02-03 01:00:00.0`1402
0000000000000000003l`513`000000000000000000od`000000000000000006oz`4816`2013-02-05 01:00:00.0`8676
00000000000000000093`221`000000000000000005ao`0000000000000000054z`5031`2013-02-06 01:00:00.0`6660
000000000000000000by`64`0000000000000000022f`000000000000000008ti`5134`2013-02-04 01:00:00.0`11431
00000000000000000029`439`000000000000000006jr`00000000000000000b3p`4765`2013-02-02 01:00:00.0`14390
0000000000000000002g`315`0000000000000000012g`000000000000000009ea`4772`2013-02-03 01:00:00.0`12179
0000000000000000007i`118`000000000000000001pv`00000000000000000do5`4974`2013-02-05 01:00:00.0`17718
0000000000000000005d`41`000000000000000004dn`000000000000000004ke`4880`2013-02-06 01:00:00.0`5919
0000000000000000008j`57`000000000000000007rr`000000000000000009p2`5011`2013-02-04 01:00:00.0`12567
000000000000000000j3`473`000000000000000004pf`00000000000000000c2d`508`2013-02-02 01:00:00.0`15638
000000000000000000jp`190`000000000000000005ch`0000000000000000008v`4`2013-02-03 01:00:00.0`320
0000000000000000007k`297`0000000000000000062f`000000000000000005dt`4976`2013-02-05 01:00:00.0`6978
00000000000000000009`515`0000000000000000025h`000000000000000005op`4911`2013-02-06 01:00:00.0`7370
0000000000000000006i`273`00000000000000000600`00000000000000000bn1`4938`2013-02-04 01:00:00.0`15086
